ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
1295,"",Agent,2024-02-29 22:20:50.838256,2024-02-29 22:25:23.028822,"Hi, how can we help you!",Sales
1296,Set up bookmarks?,Customer,2024-02-29 23:22:42.557462,2024-02-29 23:22:42.557462,Could you please tell me how I can bookmark the URL?,"Session Recording - Player,Product Question"
1296,Set up bookmarks?,Agent,2024-02-29 23:22:42.557462,2024-03-01 04:17:05.623734,"Hey Barsi, which url are you referring to? ","Product Question,Session Recording - Player"
1297,"",Customer,2024-03-01 17:41:38.736444,2024-03-01 17:41:38.736444,"hey guys, all good?wanted to check something w/ you guys. i noticed that, when we attach an image and send it to the customer, the image doesn't automatically show up to them on the email body -> they show up at the bottom of the email, and only is visible if the client clicks on their link.could you guys take a look on it and see if we could allow the image to show up normally on the email body, please?","Feature Request,Ticketing - Email"
1297,"",Agent,2024-03-01 17:41:38.736444,2024-03-01 17:54:23.883875,"hey @Marcia Ertel we plan to add support for inline images in outbound channels in April (this one is bit tricky, since we have to add support for it while writing the message, make sure it looks good in all email clients and other channels like Slack connect, SMS, WhatsApp, SMS). We are working towards this and you should have it in next 2 monthsWe recently added support for inline images in inbound message.","Feature Request,Ticketing - Email"
1298,"",Customer,2024-03-01 19:08:43.446549,2024-03-01 19:08:43.446549,Hi!,"Ticketing - Tags,Product Question"
1298,"",Customer,2024-03-01 19:08:43.446549,2024-03-01 19:09:15.756648,I need to add a tag. where can I find the app configuration to add one?,"Product Question,Ticketing - Tags"
1298,"",Agent,2024-03-01 19:08:43.446549,2024-03-01 19:12:49.747021,"hey Arsenia, you can add tag here https://app.atlas.so/configuration/tags","Ticketing - Tags,Product Question"
1298,"",Customer,2024-03-01 19:08:43.446549,2024-03-01 19:14:33.983577,this is the prompt I'm getting on my end,"Product Question,Ticketing - Tags"
1298,"",Customer,2024-03-01 19:08:43.446549,2024-03-01 19:15:15.149901,the link that you gave just redirected me to my Inbox. I need the place where I can add tags.,"Product Question,Ticketing - Tags"
1298,"",Agent,2024-03-01 19:08:43.446549,2024-03-01 19:15:55.825983,"only admins can add tags to the system, could you please ask your team to add tags or make you an admin?","Product Question,Ticketing - Tags"
1298,"",Customer,2024-03-01 19:08:43.446549,2024-03-01 19:16:13.927945,gor you,"Product Question,Ticketing - Tags"
1298,"",Customer,2024-03-01 19:08:43.446549,2024-03-01 19:16:21.620061,*got,"Product Question,Ticketing - Tags"
1298,"",Customer,2024-03-01 19:08:43.446549,2024-03-01 19:16:24.19732,thanks,"Product Question,Ticketing - Tags"
1299,"",Customer,2024-03-02 08:38:16.884494,2024-03-02 08:38:16.884494,Text Local Account Customer Tix #1,Testing
1299,"",Agent,2024-03-02 08:38:16.884494,2024-03-02 08:38:26.616961,hello,Testing
1299,"",Agent,2024-03-02 08:38:16.884494,2024-03-02 08:38:37.783252,hello,Testing
1299,"",Agent,2024-03-02 08:38:16.884494,2024-03-02 08:38:44.675708,hello,Testing
1299,"",Customer,2024-03-02 08:38:16.884494,2024-03-02 08:38:57.649569,hello,Testing
1299,"",Customer,2024-03-02 08:38:16.884494,2024-03-02 08:39:03.215445,@Atlas Local helllo,Testing
1299,"",Customer,2024-03-02 08:38:16.884494,2024-03-02 08:52:50.100765,Bot Message! Bot for Atlas,Testing
1299,"",Agent,2024-03-02 08:38:16.884494,2024-03-02 08:56:50.671002,other cases work as they previously did,Testing
1299,"",Customer,2024-03-02 08:38:16.884494,2024-03-02 09:05:56.812971,Text Local Account Customer Tix #1,Testing
1299,"",Customer,2024-03-02 08:38:16.884494,2024-03-02 09:10:21.820006,Bot Message! Bot for Atlasm in support thread,Testing
1299,"",Customer,2024-03-02 08:38:16.884494,2024-03-02 09:11:33.646282,Bot Message! Bot for Atlas in shared thread,Testing
1299,"",Customer,2024-03-02 08:38:16.884494,2024-03-02 09:18:39.130168,Bot Message! Bot for Atlas in shared thread,Testing
1299,"",Customer,2024-03-02 08:38:16.884494,2024-03-02 09:19:42.692251,Bot Message! Bot for Atlas in shared thread,Testing
1299,"",Customer,2024-03-02 08:38:16.884494,2024-03-02 09:21:10.179946,Bot Message! Bot for Atlas in shared thread,Testing
1300,"",Customer,2024-03-02 09:24:32.764859,2024-03-02 09:24:32.764859,Customer Tix 47,Testing
1300,"",Customer,2024-03-02 09:24:32.764859,2024-03-02 09:25:05.384172,Bot Message! Bot for Atlas in shared thread,Testing
1300,"",Customer,2024-03-02 09:24:32.764859,2024-03-02 09:25:11.024903,Bot Message! Bot for Atlas in shared thread,Testing
1300,"",Customer,2024-03-02 09:24:32.764859,2024-03-02 09:25:21.821087,Customer Tix 47,Testing
1300,"",Customer,2024-03-02 09:24:32.764859,2024-03-03 07:44:21.29528,R1,Testing
1300,"",Agent,2024-03-02 09:24:32.764859,2024-03-03 07:45:22.575218,CR1,Testing
1300,"",Customer,2024-03-02 09:24:32.764859,2024-03-03 07:45:50.011518,R2,Testing
1300,"",Customer,2024-03-02 09:24:32.764859,2024-03-03 07:46:28.370998,Sr2,Testing
1300,"",Customer,2024-03-02 09:24:32.764859,2024-03-04 07:24:45.090633,ar1,Testing
1301,"",Customer,2024-03-02 10:26:38.925981,2024-03-02 10:26:57.628202,😊😊😊,Sales
1301,"",Agent,2024-03-02 10:26:38.925981,2024-03-03 04:40:48.672798,"hey Muhammad,how can we help you?",Sales
1303,"",Customer,2024-03-04 00:34:45.907836,2024-03-04 00:34:45.907836,How can I go about unlinking a Linear ticket?,"Product Question,Integration - Linear"
1303,"",Customer,2024-03-04 00:34:45.907836,2024-03-04 00:35:50.325223,"As soon as I hover the mouse on the ticket, It gives me this prompt.","Product Question,Integration - Linear"
1303,"",Customer,2024-03-04 00:34:45.907836,2024-03-04 00:36:16.405871,Is it a bug or something?,"Product Question,Integration - Linear"
1303,"",Customer,2024-03-04 00:34:45.907836,2024-03-04 00:38:57.837294,"I kind of created a Linear issue on the wrong ticket so I need to remove it and I'm seeing an X mark right beside the issue. Unfortunately, it won't let me do anything to it. As soon as I hover my mouse over the Linear issue, it goes to the page on the screenshot","Product Question,Integration - Linear"
1303,"",Customer,2024-03-04 00:34:45.907836,2024-03-04 00:41:46.73984,Please advise. Thanks!,"Integration - Linear,Product Question"
1303,"",Agent,2024-03-04 00:34:45.907836,2024-03-04 01:47:56.703254,"Arsenia, you can unlink an linear ticket by clicking on the cross icon. Here is GIF showing where to click.","Integration - Linear,Product Question"
1304,hideBubble in Chat widget API not working,Customer,2024-03-04 07:53:01.909784,2024-03-04 07:53:01.909784,"Hi @Piyush Raj @Rahul Asati, we are passing, hide bubble as true like shown below, but for some reason chat bubble has started to show (earlier it was hiding just well) can we check why.window.Atlas.call('start', { chat: { hideBubble: true }})","Bug,Ticketing - Chat"
1304,hideBubble in Chat widget API not working,Agent,2024-03-04 07:53:01.909784,2024-03-04 07:54:48.108507,"hey Anchit, taking a look.One additional question, does Mailmodo have a chatbot enabled?","Ticketing - Chat,Bug"
1304,hideBubble in Chat widget API not working,Customer,2024-03-04 07:53:01.909784,2024-03-04 07:56:02.108219,we have embedded the chat option through atlas inside commandbar widget that we have in our website,"Ticketing - Chat,Bug"
1304,hideBubble in Chat widget API not working,Agent,2024-03-04 07:53:01.909784,2024-03-04 07:56:47.653275,ah! nice.Taking a look at this actively.,"Ticketing - Chat,Bug"
1304,hideBubble in Chat widget API not working,Customer,2024-03-04 07:53:01.909784,2024-03-04 10:08:05.637893,"Do let us know when you have an update, The reason is direct atlas widget is affecting screens in some features","Bug,Ticketing - Chat"
1304,hideBubble in Chat widget API not working,Agent,2024-03-04 07:53:01.909784,2024-03-04 10:10:03.389892,"hey Anchit, sorry for the inconvenience caused.Till we are able to ship a fix, I would suggest a quick fix to go to Configuration  Chat > Widget visibility>, and set Widget visibility on `Show on selected pages` , and do not mention any page in the Addresses .That would hide the widget from everywhere.Please check if that works for you.","Bug,Ticketing - Chat"
1304,hideBubble in Chat widget API not working,Agent,2024-03-04 07:53:01.909784,2024-03-05 18:35:26.322098,@Anchit Pandey This was also fixed yesterday morning 8AM — apologies for the trouble caused (we add a new feature which caused this setting to not take effect).,"Bug,Ticketing - Chat"
1305,hideBubble in Chat widget API not working,Customer,2024-03-04 09:28:42.657581,2024-03-04 09:28:42.657581,"Hello, Need urgent help.We are using atlas api and hiding bubble using below code snippet. Suddenly, it started showing chat bubble button in right corner, which was hidden since 3 months. It is overlaying a lot of designs and we do not want to show this floating button. It's blocking all of our customers.","Bug,Ticketing - Chat"
1305,hideBubble in Chat widget API not working,Customer,2024-03-04 09:28:42.657581,2024-03-04 09:36:04.091988,Can you please help hiding this button agian?,"Ticketing - Chat,Bug"
1305,hideBubble in Chat widget API not working,Agent,2024-03-04 09:28:42.657581,2024-03-04 09:40:07.876339,"hey Dhaval, we are actively looking at this issue","Bug,Ticketing - Chat"
1305,hideBubble in Chat widget API not working,Agent,2024-03-04 09:28:42.657581,2024-03-04 09:40:44.30489,please allow us some time to ship a fix. Thanks,"Bug,Ticketing - Chat"
1305,hideBubble in Chat widget API not working,Customer,2024-03-04 09:28:42.657581,2024-03-04 09:42:01.274235,Thank you,"Bug,Ticketing - Chat"
1305,hideBubble in Chat widget API not working,Customer,2024-03-04 09:28:42.657581,2024-03-04 09:42:27.51649,Can you please inform once it is fixed?,"Ticketing - Chat,Bug"
1305,hideBubble in Chat widget API not working,Agent,2024-03-04 09:28:42.657581,2024-03-04 09:43:11.75437,for sure.,"Ticketing - Chat,Bug"
1305,hideBubble in Chat widget API not working,Agent,2024-03-04 09:28:42.657581,2024-03-04 09:44:50.714855,"for my understanding, would you like to display this widget on a specific set of pages? If so, then we have released a new feature available at Configuration  Chat > Widget visibility> where you could hide this on certain pages.","Ticketing - Chat,Bug"
1305,hideBubble in Chat widget API not working,Customer,2024-03-04 09:28:42.657581,2024-03-04 09:45:29.85783,"No we want to completely hide the floating button ""Chat with us"" from everywhere","Bug,Ticketing - Chat"
1305,hideBubble in Chat widget API not working,Customer,2024-03-04 09:28:42.657581,2024-03-04 09:46:06.498827,We were using ref from here https://help.atlas.so/articles/797065-chat-widget-client-side-copy#chat-bubble-visibility-options,"Ticketing - Chat,Bug"
1305,hideBubble in Chat widget API not working,Agent,2024-03-04 09:28:42.657581,2024-03-04 09:47:46.295983,"got it. Till we ship a fix, I would suggest a quick fix to go to Configuration  Chat > Widget visibility>, and set Widget visibility on `Show on selected pages` , and do not mention any page in the Addresses . That would hide the widget from everywhere.","Ticketing - Chat,Bug"
1305,hideBubble in Chat widget API not working,Customer,2024-03-04 09:28:42.657581,2024-03-04 09:48:43.791224,"Sure, let me try that meanwhiel","Bug,Ticketing - Chat"
1305,hideBubble in Chat widget API not working,Customer,2024-03-04 09:28:42.657581,2024-03-04 09:51:51.328432,This worked for now. Thank you for your help. Keep me posted on the fix and I will verify that once too.,"Ticketing - Chat,Bug"
1305,hideBubble in Chat widget API not working,Agent,2024-03-04 09:28:42.657581,2024-03-05 18:35:54.70564,"Hey Dhaval, This was also fixed yesterday morning 8AM — apologies for the trouble caused (we add a new feature which caused this setting to not take effect).","Bug,Ticketing - Chat"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-04 14:41:19.46827,"I need assistance with an issue regarding email correspondence within our ticketing system. We sent an email to our supplier through the sidebar on ticket #131381. However, the reply did not appear in the same ticket's sidebar as expected. Instead, a new ticket (#131399) was created by Atlas to contain the supplier's response.We need clarification on why this redirection occurred and request a solution to ensure that replies are directed back to the original ticket's sidebar (#131381), where the email conversation originated.Thank you for your attention to this matter.","Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-04 14:41:19.926376,hey @Marcos Telles taking a look,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-04 14:41:19.926376,"hey @Marcos Telles, the reply from the supplier was sent to as a new email, and not a response to the sidebar.That's why it got created as a new conversation, and not as a sidebar.If the supplier would have replied on the sidebar, it would have gotten linked to the sidebar.","Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-04 14:41:19.926376,"Thanks for the additional information.Have to check their previous responses that have not created a new conversation vs this one.The existing email looks like it got from Zoho ,it looks likeZoho -> mailto:suporte@portao3.com.br -> `mayday@portao3.com.br` -> mailto:portao-3-3t1c4mx78a@inbox.getatlas.io (forwarding email)So we created a new conversation. According to this hypothesis, this mail must be existing in the mayday inbox as a new email.","Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-04 14:41:19.926376,"I wanted to address the response regarding the email issue within our ticketing system. It seems there might be a misunderstanding. We do not have an email address registered as suporte@portao3.com.br. Our primary email for correspondence is mayday@portao3.com.br.The supplier responded to our email using our correct email address, as they usually do. However, Atlas somehow created a new email using the suporte@portao3.com.br address, resulting in it being treated as a new ticket rather than a response within the existing ticket's sidebar.We're seeking clarification on why this redirection occurred, as it's crucial for our workflow to ensure that responses are directed back to the original ticket's sidebar (#131381), where the conversation originated.","Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-04 14:41:19.926376,@Piyush Raj,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-04 16:05:07.110172,"Pyush, but the email should have arrived in the sidebar, not as a new email. Will this be resolved? We don't want it to arrive as a new ticket.","Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-04 16:08:12.277222,"hey @Marcos Telles, I understand.We are having an internal discussion about how to tackle this issue, please allow us some time to revert back on this.","Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-05 21:54:42.862695,"Marcos, This is an issue on supplier side -- they reply to the your sidebar email and sent it to suporte@portao3.com.br which then came to mayday@portao3.com.br which ended up creating a new ticket. If someone doesn't reply to original email we won't get it on the same thread.","Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 12:31:48.696314,"Rahul, this is bad because it affects our communication with our customers and suppliers. The email should be arriving at the sidebar where it was created.Rahul, this is bad because it affects our communication with our customers and suppliers. The email should be arriving at the sidebar where it was created.","Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 14:57:54.895323,"132394 Guys, look at this ticket.","Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 14:58:06.385906,Atlas it's creating new tickets for each response,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 14:58:09.636093,This is very bad,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 14:58:14.017594,Could you help us?,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 14:59:29.08902,The emails should only be in the sidebar or the original ticket. New tickets shouldn't be created for each response,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 14:59:49.023735,@Rahul Asati @Piyush Raj,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 15:00:12.108485,"","Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 19:48:31.594786,"Guys, any news here? Atlas keep creating a lot of tickets for each response. We need this to be solved asap. @Piyush Raj @Rahul Asati","Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 19:49:13.343897,hey @Marcos Telles any change you can check with supplier what they are doing on this ticket,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 19:49:49.729026,basically they are sending every response to your support address instead of replying to same thread,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 19:50:00.173801,which is why this is creating a new ticket everytime,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 19:50:55.021782,"Rahul, they are only responding to the email. They are not doing anything different. Atlas is creating the tickets. Our supplier doesn't even have this email address; it's Atlas that sends this email to them. So the problem is not the supplier, but Atlas","Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 19:52:06.670157,If you look at the headers that @Piyush Raj attached you will see that they didn’t directly respond to that ticket address but instead a different email address.,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 19:52:11.34524,We never created this e-mail suporte@portao3.com.br we don't even had access to it,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 19:52:37.317869,But where this email came from?,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 19:54:23.103699,"What I'm trying to say is that we don't have this email support@portao3.com.br, we never created it. Our email is mayday@portao3.com.br, but somehow, when we send an email to someone, Atlas makes it so that this email that we never used, support@portao3.com.br, reaches the recipient.","Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 19:54:25.983113,That's the issue,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 19:55:17.806685,Are you sure there isn’t an alias? I just did a test and any email sent to suporte@portao3.com.br is going to mayday@portao3.com.br and then coming to atlas as a new ticket,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 19:58:29.348049,Yes i'm sure. This started to happen 2 days ago],"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 19:59:13.321643,This never happened before. So I'm sure there is a problem that we aren't seeing right,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 19:59:36.21458,is this happening for all sidebars or sidebar to one particular supplier or respond to just one ticket?,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 19:59:51.402703,It's happening with all of them,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 20:00:15.829675,Whenever someone answer us by e-mail a new ticket is created,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 20:01:06.68988, responds to us by emailyou mean responds to you by sidebar right?,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 20:03:20.194759,No. All emails. Even if it's side bar or a normal ticket,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 20:04:25.120564,do you have an example of a customer ticket where this happened? not sidebar,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 20:04:32.128266,hopefully that give us some clue,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 20:05:34.142155,#131203#128944,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 20:06:00.085823,#132394,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 20:06:00.456974,I just did a test of sidebar for personal and email replied to that email and it went fine.,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 20:09:39.208224,for the #131203 or #128944 — do you have the number of ticket where customer reply create a new ticket,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 20:09:43.138613,"Ok, but look at this. It just happened right nowThe original ticket is 132466.The supplier sent a new email and Atlas created this ticket 132484.","Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 20:09:44.546687,can’t seem to find the duplicate,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 20:12:29.754918,@Marcos Telles that’s because for that sidebar mayday@portao3.com.br has been added as the CC,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 20:13:20.592061,any reason for adding that support email address mailto:mayday@portao3.com.br to the sidebar,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 20:14:45.950846,@Marcos Telles Do you quickly want to talk on a call?,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 20:16:51.003372,"Rahul, this is our legitimate email address! The emails we send through the sidebar or regular tickets must be sent with this address to our clients or suppliers. What shouldn't happen is the sending of the email suporte@portao3.com.br, to prevent Atlas from creating new tickets. Our clients or suppliers DO NOT have access to this email; we never provided it. That's what I'm trying to explain.","Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 20:17:48.245821,I can't right now. But Gabriele is scheduling a meeting with you guys and Nathan for tomorrow so we can talk about this.I,"Ticketing - Sidebar,Bug"
1306,Issue with sidebar email not showing up,Agent,2024-03-04 14:41:19.46827,2024-03-06 20:20:18.101637,I understand that — but we don’t have any control over suporte@portao3.com.br — this is an valid email address on portao3 domain that is forwarding emails to mayday@portao3.com.br. You can simply send a email from your personal email to suporte@portao3.com.br and than login to mayday@portao3.com.br address and see the email there (with Atlas not involved anywhere).,"Bug,Ticketing - Sidebar"
1306,Issue with sidebar email not showing up,Customer,2024-03-04 14:41:19.46827,2024-03-06 22:13:09.628245,Thank u so much for your help Rahul,"Bug,Ticketing - Sidebar"
1307,Issue with google search and helpcenter,Customer,2024-03-04 16:08:58.405317,2024-03-04 16:08:58.405317,"Hey team, looks like we’re getting this error from search console for our help center hosted with Atlas. Any ideas if this is somethign we need to fix on our end?","Helpcenter - Customer Facing,Feature Request"
1307,Issue with google search and helpcenter,Agent,2024-03-04 16:08:58.405317,2024-03-04 20:09:03.221067,@Thomas Mirmotahari Can you please forward that email to rahul@atlas.so,"Feature Request,Helpcenter - Customer Facing"
1307,Issue with google search and helpcenter,Customer,2024-03-04 16:08:58.405317,2024-03-04 20:33:54.29883,Done!,"Helpcenter - Customer Facing,Feature Request"
1307,Issue with google search and helpcenter,Agent,2024-03-04 16:08:58.405317,2024-03-04 20:39:10.337885,@Thomas Mirmotahari Is there any more details that you get when you click on fix Sitelinks. I trying to see what we need to fix in help center. Haven’t seen this issue before,"Feature Request,Helpcenter - Customer Facing"
1307,Issue with google search and helpcenter,Customer,2024-03-04 16:08:58.405317,2024-03-04 20:39:37.898119,"","Helpcenter - Customer Facing,Feature Request"
1307,Issue with google search and helpcenter,Customer,2024-03-04 16:08:58.405317,2024-03-04 20:39:45.078065,https://developers.google.com/search/docs/appearance/structured-data/sitelinks-searchbox,"Helpcenter - Customer Facing,Feature Request"
1307,Issue with google search and helpcenter,Agent,2024-03-04 16:08:58.405317,2024-03-04 20:40:11.193307,thanks!,"Helpcenter - Customer Facing,Feature Request"
1307,Issue with google search and helpcenter,Agent,2024-03-04 16:08:58.405317,2024-03-15 18:48:17.795184,"Hey Thomas, this issue should be fixed now! ","Feature Request,Helpcenter - Customer Facing"
1307,Issue with google search and helpcenter,Customer,2024-03-04 16:08:58.405317,2024-03-15 21:20:44.420247,"Awesome, thank you Rahul!","Feature Request,Helpcenter - Customer Facing"
1308,"",Customer,2024-03-05 12:27:33.632702,2024-03-05 12:27:33.632702,"Hi, when I respond to an email. How could I add a recipient by cc'd someone in","Feature Request,Ticketing - Email"
1308,"",Customer,2024-03-05 12:27:33.632702,2024-03-05 12:28:03.649279,"Is there a way when I open a ticket, it doesn't scroll to the bottom of the email but the headline ?","Ticketing - Email,Feature Request"
1308,"",Agent,2024-03-05 12:27:33.632702,2024-03-05 12:40:30.923628,"hey Yang, by default it scrolls to the latest message. There’s currently no way to stick it to the headline","Feature Request,Ticketing - Email"
1308,"",Agent,2024-03-05 12:27:33.632702,2024-03-05 12:41:42.693103,"for adding CC, if a conversation is started via Email, in the conversation vitals you should be able to see “CC customers”. You can add or remove CC using that control","Ticketing - Email,Feature Request"
1308,"",Customer,2024-03-05 12:27:33.632702,2024-03-05 12:45:56.589504,Could you point where could I cc more people in?,"Feature Request,Ticketing - Email"
1308,"",Agent,2024-03-05 12:27:33.632702,2024-03-05 12:58:32.336049,using the Show Additional Fields,"Feature Request,Ticketing - Email"
1308,"",Customer,2024-03-05 12:27:33.632702,2024-03-05 13:32:19.823793,Thank you!,"Ticketing - Email,Feature Request"
1308,"",Customer,2024-03-05 12:27:33.632702,2024-03-05 13:32:34.916974,Do you know where to do the same thing when replying to a ticket via email,"Ticketing - Email,Feature Request"
1308,"",Agent,2024-03-05 12:27:33.632702,2024-03-05 13:39:19.892482,"","Ticketing - Email,Feature Request"
1309,Stripe like helpcenter view,Customer,2024-03-05 13:27:10.020595,2024-03-05 13:27:10.020595,"Hey @Jon OBryan, Could you please help us with the following issue-• For our help centre view for the customers we need a view similar to the edit view provided to us.","Feature Request,Helpcenter - Customer Facing"
1309,Stripe like helpcenter view,Agent,2024-03-05 13:27:10.020595,2024-03-05 18:33:38.345754,hey @Yash Srivastava We should have this feature by end of April — We already started to work on design/product side for this feature and will start development soon. Here is preview of how it would look like,"Feature Request,Helpcenter - Customer Facing"
1310,"",Customer,2024-03-05 16:20:14.526234,2024-03-05 16:20:14.526234,Hello Team! How are you? It is possible to customize the Side Bar emails? I use this function to contact suppliers directly from the ticket (so we can have it linked there) and I am was not receiving replies because our suppliers thought they looked fraudulent or weren't sure that they were from us.,"Manual Task,Ticketing - Sidebar"
1310,"",Agent,2024-03-05 16:20:14.526234,2024-03-05 16:27:31.381496,"hey George, that's the perfect use-case for Sidebars.Regarding the design, it would be great if you can share some ideas about how you want it to look like, or what would you like to customize?","Ticketing - Sidebar,Manual Task"
1310,"",Customer,2024-03-05 16:20:14.526234,2024-03-05 16:49:11.243114,"i think it would be good to customize it with our brand, make it look it is an actual email sent from us and not just like plain text, here some examples for different companys","Ticketing - Sidebar,Manual Task"
1310,"",Customer,2024-03-05 16:20:14.526234,2024-03-05 16:51:15.151228,"It doesn't have to be complex, but something that allows us to put our brand and give more confidence to the recipient as that was the feedback I recieved, they thought it was a fraudulent email😅","Manual Task,Ticketing - Sidebar"
1310,"",Customer,2024-03-05 16:20:14.526234,2024-03-05 17:22:25.151221,@Rahul Asati is it possible for us to send these emails from our domain? Ideally it’s coming from George’s email or whoever the Atlas user is,"Ticketing - Sidebar,Manual Task"
