ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
1076,Default value of composer button,Agent,2024-01-18 18:56:26.748266,2024-01-18 18:57:08.24379,that way it will work for anyone,Product Question
1076,Default value of composer button,Customer,2024-01-18 18:56:26.748266,2024-01-18 18:57:16.203728,that works for us!,Product Question
1076,Default value of composer button,Agent,2024-01-18 18:56:26.748266,2024-01-20 00:46:16.676627,@Sephra Engel this is done!,Product Question
1076,Default value of composer button,Customer,2024-01-18 18:56:26.748266,2024-01-20 00:59:22.26127,Amazing thank you!,Product Question
1076,Default value of composer button,Customer,2024-01-18 18:56:26.748266,2024-01-20 00:59:31.950483,Appreciate your quick turn around !,Product Question
1077,,Customer,2024-01-19 01:50:25.655719,2024-01-19 01:50:32.994872,powered by?,Sales
1077,,Agent,2024-01-19 01:50:25.655719,2024-01-19 01:52:28.969,this is Atlas chat,Sales
1077,,Customer,2024-01-19 01:50:25.655719,2024-01-19 01:53:51.264263,Is this powered by Interciom?,Sales
1077,,Customer,2024-01-19 01:50:25.655719,2024-01-19 01:53:57.515027,or Zendesk?,Sales
1077,,Agent,2024-01-19 01:50:25.655719,2024-01-19 01:55:07.911397,we have our own ticketing system,Sales
1077,,Customer,2024-01-19 01:50:25.655719,2024-01-19 01:55:18.211411,Got it,Sales
1077,,Agent,2024-01-19 01:50:25.655719,2024-01-19 17:51:34.151142,"Kim, would you like a demo of our platform? if so, feel free to setup a demo call with our CEO Jon",Sales
1083,,Customer,2024-01-19 14:22:38.553199,2024-01-19 14:22:38.553199,Do I have a filter on this view? Not sure why I can’t see the unassigned tickets,Product Question
1083,,Customer,2024-01-19 14:22:38.553199,2024-01-19 15:15:25.235388,I refreshed the page and they are showing up now,Product Question
1084,,Agent,2024-01-19 17:57:14.944778,2024-01-19 20:08:14.768271,"Hey Lucian, how can we help you?",Sales
1085,Tags going away in helpcenter,Customer,2024-01-22 15:28:41.243006,2024-01-22 15:28:41.243006,"Hi team, the tags kept disappearing on the articles I haven't touched either... Could you look into it please?",Bug
1085,Tags going away in helpcenter,Agent,2024-01-22 15:28:41.243006,2024-01-23 04:06:43.014226,"Mingqi, forgot to mention we are updating underlying way how tags are updated — this might take 1-2 days but it would be fixed for good once we do that",Bug
1085,Tags going away in helpcenter,Customer,2024-01-22 15:28:41.243006,2024-01-23 19:41:37.094605,thank you!!!,Bug
1085,Tags going away in helpcenter,Agent,2024-01-22 15:28:41.243006,2024-01-24 17:17:18.222836,"@Mingqi Yin, could I ask a quick question about article tags: what would you like to use these for? (we’re considering removing them and using AI-driven search in the future using embeddings and question intent)",Bug
1086,,Customer,2024-01-22 15:29:00.200782,2024-01-22 15:29:00.200782,Pls see below a screen record!,Bug
1087,don't allow to create empty conversation,Customer,2024-01-22 17:46:44.36157,2024-01-22 17:46:44.36157,Hey guys!Help me check what this empty chat means?,Product Question
1087,don't allow to create empty conversation,Agent,2024-01-22 17:46:44.36157,2024-01-22 19:10:18.724343,@Gabriele Inacio I think these are getting created by API integration from Portao3 side. Can you add a developer here so we can talk with them,Product Question
1087,don't allow to create empty conversation,Agent,2024-01-22 17:46:44.36157,2024-01-22 19:10:22.619032,cc @Alex Vyshniakov,Product Question
1087,don't allow to create empty conversation,Customer,2024-01-22 17:46:44.36157,2024-01-22 19:12:09.488348,@Tiago Mendonca consegue me ajudar com isso aqui?,Product Question
1087,don't allow to create empty conversation,Customer,2024-01-22 17:46:44.36157,2024-01-22 19:14:04.101645,Hey! Can you guys send me some example requests so I check here?,Product Question
1087,don't allow to create empty conversation,Agent,2024-01-22 17:46:44.36157,2024-01-22 19:15:23.819568,Customer Id: cbedeaaa-e09f-4071-94d0-23c2737299c6Ticket Id: ba9b8cf0-3cf0-4660-9bfc-16dafb21c6b2,Product Question
1087,don't allow to create empty conversation,Agent,2024-01-22 17:46:44.36157,2024-01-23 17:35:35.033145,@Tiago Mendonca we have made a change in API so you won’t be able to create empty conversation anymore — will need at least one message.,Product Question
1089,Only one attachment is allowed in whatsapp,Customer,2024-01-23 14:20:29.952228,2024-01-23 14:20:29.952228,"Good morning, everyone.In this ticket, I sent four attached files to the client, but he mentioned receiving only one. This has happened before, where I send multiple attachments, but only one arrives. Could you please investigate? The Atlas indicates that the file was delivered.",Product Question
1089,Only one attachment is allowed in whatsapp,Agent,2024-01-23 14:20:29.952228,2024-01-23 14:20:51.174334,"Good morning, Carlos!Sure, looking into it",Product Question
1089,Only one attachment is allowed in whatsapp,Agent,2024-01-23 14:20:29.952228,2024-01-23 15:27:01.40533,@Carlos Antonio Garcia Leandro Junior it is indeed the case that WhatsApp only allows 1 attachment per message (and does not warn us about it 😔)Please send files in separate messages to WhatsApp customers while we’re looking how to resolve it from our end/cc @Gabriele Inacio,Product Question
1089,Only one attachment is allowed in whatsapp,Agent,2024-01-23 14:20:29.952228,2024-01-26 15:14:55.975326,"Hello @Carlos Antonio Garcia Leandro JuniorWe had updated the WhatsApp channel to send attachments as separate messages to customers. Please try multiple files in the Composer now.If the order of attachments is important, you need to send them separately.Important note: the maximum file size allowed by WA is 5 megabytes.",Product Question
1089,Only one attachment is allowed in whatsapp,Customer,2024-01-23 14:20:29.952228,2024-01-26 15:18:28.057288,"Ok, tks! I will try again and notify you.",Product Question
1089,Only one attachment is allowed in whatsapp,Customer,2024-01-23 14:20:29.952228,2024-02-02 13:08:33.510235,"Hello everyone,Good morning. I just did a test here, tried sending 5 files via WhatsApp, and all of them were delivered successfully.",Product Question
1089,Only one attachment is allowed in whatsapp,Agent,2024-01-23 14:20:29.952228,2024-02-02 13:09:14.971793,Great! thank you for the confirmation,Product Question
1090,Broken attachment link,Customer,2024-01-24 06:34:08.525627,2024-01-24 06:34:08.525627,Why is this file not working when I click on it/try to download it?,Bug
1090,Broken attachment link,Agent,2024-01-24 06:34:08.525627,2024-01-24 06:34:36.737985,Seems like some sort of an auth issue. checking it out.,Bug
1090,Broken attachment link,Agent,2024-01-24 06:34:08.525627,2024-01-24 18:08:13.403856,@Rishi Talati here is correct urlhttps://atlas-prod-uploads.s3.amazonaws.com/aroYK2HQuWXfNvxQbosQ_Flara+Bakery-+ZIP+Codes+We will fix the issue in UI today,Bug
1090,Broken attachment link,Customer,2024-01-24 06:34:08.525627,2024-01-24 20:05:30.738921,Thank you both!!,Bug
1091,Response mapped to wrong customer,Customer,2024-01-24 18:03:13.346064,2024-01-24 18:03:13.346064,@Rahul Asati tagged you in a support convo (not sure that works) but basically looks like either atlas has mis-tagged a user or the user's email signature is broken,Bug
1091,Response mapped to wrong customer,Customer,2024-01-24 18:03:13.346064,2024-01-24 18:03:26.076544,"its fine here, these people are on the same team, but we rely on the person in chat that it's labelled with being the person that we are talking to. Would be good to understand the model here on your side",Bug
1091,Response mapped to wrong customer,Agent,2024-01-24 18:03:13.346064,2024-01-24 18:03:33.848611,@Adam Kaczmarek will take a look in next hour or so,Bug
1091,Response mapped to wrong customer,Agent,2024-01-24 18:03:13.346064,2024-01-26 18:44:22.381475,@adm,Bug
1091,Response mapped to wrong customer,Agent,2024-01-24 18:03:13.346064,2024-01-26 18:46:03.557384,"@Adam Kaczmarek Just an updated here — we found and fixed the issue that was here, it was an Atlas issue not the user issue. A recent change caused the the incorrect customer to be shown when a customer who is CCied replied, we still showed the original customer instead of CCied one.",Bug
1091,Response mapped to wrong customer,Customer,2024-01-24 18:03:13.346064,2024-01-26 18:58:14.918471,gotcha figured it was along those lines,Bug
1091,Response mapped to wrong customer,Customer,2024-01-24 18:03:13.346064,2024-01-26 18:58:16.036881,thanks!,Bug
1092,Search for all tickets without tags,Customer,2024-01-24 18:08:22.93783,2024-01-24 18:08:22.93783,any way to view all un-tagged tickets?,Feature Request
1092,Search for all tickets without tags,Agent,2024-01-24 18:08:22.93783,2024-01-24 18:08:23.611108,"@Rishi Talati Not right now, but super easy to add to our search — will add it sooncc @Alex Vyshniakov",Feature Request
1092,Search for all tickets without tags,Agent,2024-01-24 18:08:22.93783,2024-01-30 07:09:06.757455,@Rishi Talati You should be able to do this now!,Feature Request
1094,,Customer,2024-01-25 14:04:15.336227,2024-01-25 14:04:15.336227,can I set reminders on tickets? the same way I can set reminders on slack messages i.e. 'remind me about this in 3 hours' *sends a slack / email in 3 hours*,Product Question
1094,,Customer,2024-01-25 14:04:15.336227,2024-01-25 14:04:26.965703,would be helpful for me :),Product Question
1094,,Agent,2024-01-25 14:04:15.336227,2024-01-25 14:12:40.764028,"sure thing, you can set it to snooze, it would unsnooze and remind you",Product Question
1094,,Customer,2024-01-25 14:04:15.336227,2024-01-25 14:30:31.265154,nice!,Product Question
1096,,Customer,2024-01-25 19:27:58.726054,2024-01-25 19:28:00.166634,Hi,Product Question
1096,,Customer,2024-01-25 19:27:58.726054,2024-01-25 19:28:20.810392,"Is there a way to ""unsend"" or delete my sent messages on your platform?",Product Question
1096,,Customer,2024-01-25 19:27:58.726054,2024-01-25 19:29:02.911295,"Let's say I'm answering the customer's question, but I made a mistake in spelling of some words and I wanna delete my message. Do you have that option at all?",Product Question
1096,,Customer,2024-01-25 19:27:58.726054,2024-01-25 19:30:54.082087,Hello?,Product Question
1096,,Agent,2024-01-25 19:27:58.726054,2024-01-25 19:41:16.933661,"Hey Max,You can delete a ticket that you created, but you can undo/delete a message this is because a message is sent to a customer as soon as you hit send (via email/chat/whatsapp/slack/sms) and their is no way for us to undo those. Do you have a specific use case in mind here? ",Product Question
1097,Integration with phone tool,Customer,2024-01-26 13:15:06.65416,2024-01-26 13:15:06.65416,"Guys, I need to integrate Atlas with any call tool, my usage is very low, but I need the calls to be registered in the ticket.Do you have any indication of the platform you have integration with?preferably something cheaper",Product Question
1097,Integration with phone tool,Agent,2024-01-26 13:15:06.65416,2024-01-26 16:02:57.908366,Hey @Marcos Dantas we integrate with dailpad and Aircall,Product Question
1097,Integration with phone tool,Agent,2024-01-26 13:15:06.65416,2024-01-26 16:03:07.542574,What tool are you using?,Product Question
1097,Integration with phone tool,Customer,2024-01-26 13:15:06.65416,2024-01-26 18:57:52.243864,none actually,Product Question
1097,Integration with phone tool,Customer,2024-01-26 13:15:06.65416,2024-01-26 18:58:31.603035,I will test the dialpad,Product Question
1097,Integration with phone tool,Agent,2024-01-26 13:15:06.65416,2024-01-26 18:59:41.991353,would you like to use the same number that you have for whatsapp for calling?,Product Question
1097,Integration with phone tool,Agent,2024-01-26 13:15:06.65416,2024-01-26 19:00:49.057638,"if so, then will suggest aircall — since they allow something call SIP trunk (which allowed them to just use phone but keep the sms/whatsapp part on a different platform)",Product Question
1098,,Customer,2024-01-26 21:40:26.863191,2024-01-26 21:40:26.863191,"just wanna say, I really like this product",Product Question
1098,,Agent,2024-01-26 21:40:26.863191,2024-01-26 21:47:10.428326,Thanks Eli! love the support!,Product Question
1101,Hot key to start adding reply to a ticket,Customer,2024-01-29 17:22:16.042643,2024-01-29 17:22:16.042643,that seems like the one wrinkle stopping me from going hands free.,Feature Request
1101,Hot key to start adding reply to a ticket,Agent,2024-01-29 17:22:16.042643,2024-01-29 17:22:16.445865,@Zach Ocean there isn’t one — but this seem like a great idea. Will add it soon!,Feature Request
1101,Hot key to start adding reply to a ticket,Agent,2024-01-29 17:22:16.042643,2024-01-29 20:09:33.868096,"@Zach Ocean also, if any other hotkeys come to mind, let us know!",Feature Request
1102,List not rendered correctly in chat widget,Customer,2024-01-29 17:24:53.657199,2024-01-29 17:24:53.657199,Small issue: ordered/unordered list items don’t render in the chat widget. (there are no numbers or bullet points that show up).,Bug
1102,List not rendered correctly in chat widget,Agent,2024-01-29 17:24:53.657199,2024-01-29 17:25:16.841803,@Zach Ocean will take a look and get back,Bug
1102,List not rendered correctly in chat widget,Agent,2024-01-29 17:24:53.657199,2024-01-29 18:45:14.123171,cc @Stanislav,Bug
1102,List not rendered correctly in chat widget,Agent,2024-01-29 17:24:53.657199,2024-01-29 18:51:34.709678,"Greetings, @Zach Ocean.Could you provide us with the ticket reference, such as an ID or link, for further investigation into your issue?",Bug
1102,List not rendered correctly in chat widget,Customer,2024-01-29 17:24:53.657199,2024-01-29 18:55:03.173909,Here’s a screenshot of the chat widget:,Bug
1102,List not rendered correctly in chat widget,Customer,2024-01-29 17:24:53.657199,2024-01-29 18:56:05.141392,https://app.atlas.so/chatbots/261b023d-cc3e-418b-bd69-b4b527ed797e here’s the chatbot config - you can see that the message is rendered as an ordered list in the chatbot message.,Bug
1102,List not rendered correctly in chat widget,Customer,2024-01-29 17:24:53.657199,2024-01-29 18:56:16.305853,You can test it on our site: uberduck.ai,Bug
1102,List not rendered correctly in chat widget,Agent,2024-01-29 17:24:53.657199,2024-01-29 19:10:40.813343,"Thank you, this is very helpful.",Bug
1102,List not rendered correctly in chat widget,Agent,2024-01-29 17:24:53.657199,2024-01-30 07:10:04.627781,Hey Zach!This is fixed now. ,Bug
1103,,Customer,2024-01-29 20:56:44.784276,2024-01-29 20:56:44.784276,We'd like to use Atlas to give support to people using our Chrome Extension. This means we don't have a web page to host Atlas in. Can Atlas be opened as a stand-alone window? Like a pop-up?,Feature Request
1103,,Agent,2024-01-29 20:56:44.784276,2024-01-29 21:03:47.878432,"Hey Elliott, yes you should be able to get Atlas as a pop up widget on native site when a user clicks a button or take a action in the extension",Feature Request
1103,,Customer,2024-01-29 20:56:44.784276,2024-01-29 21:07:56.043495,Sorry. I don't follow what you're saying.,Feature Request
1103,,Customer,2024-01-29 20:56:44.784276,2024-01-29 21:08:47.945786,"I'm saying that we're a chrome extension and need to be able to open Atlas on websites we don't own (for example, from a Google Docs page). We need a URL that we can open Atlas in in a new window. Does that option exists?",Feature Request
1103,,Agent,2024-01-29 20:56:44.784276,2024-01-29 21:14:12.088248,"yes, that is possible, here is a GIF of our chat widget on nytimes website by using a chrome extension that we use for demos",Feature Request
1103,,Customer,2024-01-29 20:56:44.784276,2024-01-29 21:23:04.662678,Okay. So what are the instructions for me to do this for my company?,Feature Request
1103,,Agent,2024-01-29 20:56:44.784276,2024-01-29 21:29:49.3364,"you can find how to install Atlas and different option herehttps://cal.com/stanislav-atlas/30min?date=2024-01-29&month=2024-01"" target=""blank"" rel=""noopener""here",Feature Request
1103,,Customer,2024-01-29 20:56:44.784276,2024-01-29 21:51:42.46252,You're asking me to schedule a call?,Feature Request
1103,,Customer,2024-01-29 20:56:44.784276,2024-01-29 21:51:59.832506,That link doesn't even work.,Feature Request
1103,,Agent,2024-01-29 20:56:44.784276,2024-01-29 21:53:31.84467,let me try to send again https://cal.com/stanislav-atlas/30min,Feature Request
1107,First response time not correct for merged tickets,Customer,2024-01-30 17:34:14.179847,2024-01-30 17:34:14.179847,"Hello everyone, I noticed that whenever we need to use the ""merge ticket"" functionality, the first response time is completely unconfigured.Some examples:120245120270120142119619",Feature Request
1107,First response time not correct for merged tickets,Agent,2024-01-30 17:34:14.179847,2024-01-30 17:34:34.797617,@Gabriele Inacio Taking a look right now,Feature Request
1107,First response time not correct for merged tickets,Agent,2024-01-30 17:34:14.179847,2024-01-30 22:08:49.62074,Rahul Asati can you give her an ETA on this (and maybe a heads up that we're fixing this). She's pinging me directly.,Feature Request
1107,First response time not correct for merged tickets,Agent,2024-01-30 17:34:14.179847,2024-01-30 22:09:46.788265,@Gabriele Inacio We updated the report and will send a new version tonight which will contain the right data.,Feature Request
1107,First response time not correct for merged tickets,Agent,2024-01-30 17:34:14.179847,2024-01-30 22:28:34.365932,@Gabriele Inacio Actually here is the latest report with the data fix,Feature Request
1109,Not able to send email,Customer,2024-01-30 19:12:02.260707,2024-01-30 19:12:02.260707,@Jon OBryan Hey can someone help me understand why email send is failing? https://app.atlas.so/customer-timeline/06a53ee5-4cfc-4a55-a1de-d46edf32b861?conversationId=31671e5e-1620-4e3b-842e-f06ae82b288b,Bug
1109,Not able to send email,Agent,2024-01-30 19:12:02.260707,2024-01-30 19:12:24.692307,@Alex Vyshniakov + @Rahul Asati,Bug
1109,Not able to send email,Agent,2024-01-30 19:12:02.260707,2024-01-30 22:48:27.000926,"Sephra, we found and fixed the underlying issue here — changes for this should go live tonight!",Bug
1109,Not able to send email,Customer,2024-01-30 19:12:02.260707,2024-01-30 22:58:23.835291,you rock,Bug
1109,Not able to send email,Agent,2024-01-30 19:12:02.260707,2024-01-31 05:57:52.08863,"Sephra, this change is live now -- let me know if you face this issue again!",Bug
1110,,Customer,2024-01-30 20:49:58.641516,2024-01-30 20:50:20.613052,I downloaded atlas and i need a pasword on the startup screen and i dont know what it is,Sales
1110,,Customer,2024-01-30 20:49:58.641516,2024-01-30 20:50:25.924161,i tried my old pin and atlas,Sales
1110,,Customer,2024-01-30 20:49:58.641516,2024-01-30 20:50:27.856302,none worked,Sales
1110,,Customer,2024-01-30 20:49:58.641516,2024-01-30 20:50:34.791395,i need help is my pc broken?,Sales
1110,,Agent,2024-01-30 20:49:58.641516,2024-01-30 20:51:16.423957,"hey Karam, this is Atlas - customer support software company. Are you looking for any other event?",Sales
1112,,Customer,2024-01-31 00:18:40.637432,2024-01-31 00:18:40.637432,This file/video won't open or play for me,Product Question
1112,,Agent,2024-01-31 00:18:40.637432,2024-01-31 00:21:38.048641,"Rishi, this is because chrome is not able to play 3GP videos",Product Question
1112,,Agent,2024-01-31 00:18:40.637432,2024-01-31 00:22:06.688353,if you download the file on your computer you should be able to play with a video player,Product Question
1112,,Agent,2024-01-31 00:18:40.637432,2024-01-31 00:22:20.674742,"details about chrome not supporting 3gp videos: https://support.google.com/admanager/thread/7971209/3gpp-video-files-not-playing-in-chrome?hl=en#:~:text=No.,like%20Quick%20time%20player%2C%20etc.",Product Question
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-01-31 12:00:27.713482,"Hi @Piyush Raj, all the images in our support doc are breaking. Can you please look into this Urgently.",Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-01-31 12:00:37.985225,Checking,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-01-31 12:01:05.974265,this would the the url - https://support.mailmodo.com/ - right?,Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-01-31 12:01:43.225952,yes. For example: https://support.mailmodo.com/articles/823593-how-to-trigger-emails-in-mailmodo-through-hubspot,Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-01-31 14:20:09.958043,@Piyush Raj any updates on this?,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-01-31 14:22:54.672186,"Hi Kripa, we're in touch with Freshdesk right now on this issue to resolve it and exploring other possible avenues. We'll keep you updated as we find out more. In the interim and just so we're aware of all options, do you have any of the images used in the help center stored locally on your end (from the upload process)?",Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-01-31 15:27:33.50855,"Hi Jon, we don't have any local backup, I remember during migration discussion we raised this point of local caching, unfortunately we assumed it was done. While we dont have local backup, the helpcenter we were using it seems their links are working fine still, can you guys use this CSV to map images somehow for at least the articles mentioned",Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-01-31 15:28:24.604297,I am have also raised a ticket with Freshdesk but yet to hear back,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-01-31 15:39:22.286948,@Anchit Pandey Thank! I spot checked the couple of images and they seem to be working. We are going to start bringing them back,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-01-31 16:48:56.201896,@Anchit Pandey this sheet only contains half the article — we are trying to bring the images from those — still trying to get to freshdesk,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-01-31 19:14:35.856624,"@kripa shankar Singh Gaharwar @Anchit Pandey An updated on this• We are able to find and replace images for 123 articles in the sheet, this should be done in next • for 187 articles we are not able to find replacementWith respect to freshdesk1. We have contacted their support team and have a meeting with them at 2:30 PM IST 2. We also have used a investor to reach out Girish to escalate this Please let us know if you hear from them and if they need any information.",Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-01 05:20:47.388766,"@Rahul Asati thanks for the heads up, can we get the list of articles not updated, because in elev.io backup ideally there are 155 articles we will try to find remaining 32 articles to map from those 155 articles",Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-01 05:24:53.900662,@Anchit Pandey here is list of all articleshere is list of all article with old and new images https://docs.google.com/spreadsheets/d/1IVKF319HDNiQyuQS2b7ohytZdipEAu4wwecOb68_qAo/edit?usp=sharing,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-01 05:25:53.987188,• if new images column is empty that means atlas has no images• if new images column has value but Older Urls value is either empty or Not found it means we didn’t find any images in the CSV data,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-01 05:27:24.710478,"Also, we have now reached out to one more PM at Freshdesk to see if he can help — A corp dev person and PM now both have escalated the issue. Hopefully they can either revert the changes or give us a backup of images.",Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-01 05:40:49.123621,@Anchit Pandey got a response from PM at freshdesk,Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-01 05:46:18.4738,@Rahul Asati I got this update last night but haven't heard anything back after that,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-01 05:48:08.699427,We have a call with them at 2:30 PM IST,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-01 05:48:38.708084,@Sasha Rakovets could you please add @Anchit Pandey to the call,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-01 10:18:43.716519,"It was a brief call with the support agent. The summary:1. He confirmed that they cannot re-activate the account – “it had been purged from database”2. They are looking into how to restore the images, had not confirmed or denied the possibility     a. his main question for the call was “do you have a list of image URLs” – which we do. This makes sense if they don’t create a bucket per account, and it is shared between multiple accounts     b. I did not understand why that ^ question had been masquerading under “tell us more about how you did the migration”3. Again promised to update the ticket via email, once he has more info",Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-02 17:06:06.99011,"@Rahul Asati @Sasha Rakovets we didnt have any luck with Freshdesk team they said they will reactivate but they are moving really slow on this. However, want to check if you guys had any luck or found some solution to this",Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-02 17:23:10.933296,"I have added 12 more links to fetch images of articles from, also flagged 25 articles which are fine and not impacted . Total affected articles count once these changes are done will be 157",Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-02 18:03:38.895221,"Hi @Anchit Pandey, we had a similar experience. We’ve got a contact who knows the CEO at Freshdesk that we’re trying to work — hoping that they can help us resolve this quickly.In the interim, to minimize the downtime here, we can use folks on our team to help recreate missing assets immediately with a goal of completing this by Monday. To do that, we will need help from someone on your side to go through and confirm the content of missing assets.We think this could be done in a call where we sit down with perhaps yourself and/or Kripa and review the list of missing assets and the associated articles and give a brief description of each asset missing and then we can recreate these and share them with you for approval.When you’ve got a few minutes to hop on a call, it’d be great to sync on this so that we can get this resolved ASAP.",Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-02 18:15:44.591555,Google seems to have low-res versions of a lot of the missing images that we can use as reference so that it’s easier to recreate these images as well.,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-02 18:39:10.224129,Working this route right now 👆,Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-02 19:14:25.207612,@Jon OBryan for a very critical article that are required by onboarding I was adding images manually and was almost done but suddenly an error came and when I refreshed my screen everything vanished 😞 Do you guys have the last saved version wherein I actually uploaded all images? if so kindly restore it to that,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-02 19:18:55.087953,@Anchit Pandey checking,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-02 19:22:55.61676,"Anchit, I reverted to the previous version. Can you refresh the page",Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-02 21:02:05.464768,"@Jon OBryan @Rahul Asati I see images being populated in old articles from cache, some relief. Please do share updated list after this exercise so that we have estimate as to what is pending. Also, yes we can definitely connect tomorrow, please share available slots and I will have either me or Kirpa join based on our availability to assist your team. Thanks again for being on top of this, there is great learning for all us here.",Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-02 21:24:48.930237,"@Anchit Pandey, do you have time tomorrow morning your time anytime from 9a-11a? would love to give you an update of our plan and ask you some questions then as well.",Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-02 22:15:42.564117,"@Anchit Pandey, any chance you have a mailmodo sandbox account we can use that has access to all the features in the help center so we can recreate everything?",Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-02 22:19:09.440504,Sure please share an ID I can extend access of the account,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-02 22:25:01.144442,could you share with mailto:jon+mailmodo@atlas.so?,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-02 22:25:02.069474,🙏,Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-03 05:01:56.359244,"Hi Jon, I have shared the invite",Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-03 05:02:53.664366,@Vipin Dixit please book a meeting based on your availability in 8pm-11pm slot,Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-03 06:18:39.503621,@Anchit Pandey I am available between 8pm - 11pm anytime.,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-03 14:40:34.764151,Hi @Vipin Dixit! Sending an invite to you for 10p-11p IST.,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-03 14:40:39.114221,Thank you so much for your availability!,Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-03 14:52:08.273775,"@Vipin Dixit, in this spreadsheet, (Current Article tab), we’ve marked all of the images for each article [in the order that they appear in each article] as green or red.Green means we have a low resolution version of the image that we can use to reproduce it and shouldn’t need to discuss it.Red means we don’t have any image guidance, so we’ll have to use the text available in the article to figure out how to create this. Any guidance you can give us on these images would be super helpful!",Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-03 14:55:33.607892,"Hi Jon,Received the invite, will have a look at the spreadsheet and discuss during the call.",Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-04 12:10:05.690815,Can't see images in the below article - https://support.mailmodo.com/articles/790071-how-to-create-a-shopify-product-recommendation-campaign,Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-06 15:46:35.364065,"Hi @Jon OBryan ,As we discussed during the call on Saturday, are you guys updating the images?Please let me know how many articles are updated from your end and share a few article names so that I can cross check and see if everything’s fine or need any corrections.",Bug
1113,Missing images from helpcenter,Agent,2024-01-31 12:00:27.713482,2024-02-06 16:45:37.767422,"@Vipin Dixit, definitely — you can see them as we update here (see the “restored?” column). We should have the most visited articles restored by the end of today.",Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-08 07:08:33.557914,"Hi @Jon OBryan, I can't see anything updated here in last two days.Can you please share the article name, which you updated.",Bug
1113,Missing images from helpcenter,Customer,2024-01-31 12:00:27.713482,2024-02-08 20:50:43.9539,@Rahul Asati I have noticed that elevo.io image URL in code of some articles which means images are hyperlinked not cached on your server which may create a problem if elevo.io see traffic and decide to delete those images as it's been more than a year since we moved from that platform,Bug
