ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
1321,,Customer,2024-03-07 21:18:08.092301,2024-03-07 21:18:08.092301,"Hi, do you plan to introduce the Polish language? I'm mainly interested in elements visible to the user, e.g., the knowledge base, etc.",Feature Request
1322,console.log/error/warn in clientSDK causing slowness/freeze in customer application,Customer,2024-03-08 08:35:40.122901,2024-03-08 08:35:40.122901,"@Rahul Asati @Piyush Raj In our template editor we faced an issue wherein selecting text in editor and then adding personalization from ckEditor and Site getting freeze. Our team temporarily fixed it but below is the reason that was found in investigation. Please help address this.The Atlas SDK is creating a wrapper on the following browser functions: console.log, console.error, console.info, `console.warn`. The stringify function call in these wrappers takes considerable amount of time to process due to which the browsers main thread is blocked and user is not able to interact with our dashboard.Right now there is no way to avoid overriding these functions. The Atlas team needs to provide an option in the API to prevent this or fix the logic in the stringify function to prevent blocking of the browsers main thread.",Bug
1323,Schema error in helpcenter,Customer,2024-03-08 13:44:36.955374,2024-03-08 13:44:36.955374,"@Piyush RajIn our pages, we have an issue with schema error.I have added the correct schema, please get them implemented on all support pages.Error image:Correct Schema:",Bug
1324,Missing OG tags in helpcenter,Customer,2024-03-08 13:47:14.821312,2024-03-08 13:47:14.821312,@Piyush RajOur marketing team have found that few OG tags are missing.Available OG tags in support.mailmodo.com (Current Image URL is 404/50X)Missing OG tags.Need to create missing OG tags.,Feature Request
1325,,Customer,2024-03-08 15:11:02.029866,2024-03-08 15:12:43.770288,hi,Sales
1326,carry on same session when domain gets switched,Customer,2024-03-08 16:57:57.690666,2024-03-08 16:57:57.690666,"Hey Im facing the challenge with the recordings.Im interested in seeing the entire customer journey on the https://shuttlecentral.com/ website.When the customer is on the homepage, the URL is https://shuttlecentral.com/, but once you click search, the URL changes to https://book.shuttlecentral.com/ so I am unable to view the entire interaction as recordings stop when the button is clicked. Can you help me with this issue?",Feature Request
1327,Dailpad call is getting marked as missed,Customer,2024-03-11 02:29:23.140276,2024-03-11 02:29:23.140276,Bug report: received DialPad calls are shown as missed calls in Atlas:,Bug
1328,,Customer,2024-03-11 08:19:00.613405,2024-03-11 08:19:00.613405,Is there a link available that we can provide to allow users to access our chat directly?,Product Question
1329,,Customer,2024-03-11 16:49:36.795146,2024-03-11 16:49:36.795146,hello,Bug
1330,Scheduled report not working,Customer,2024-03-11 19:22:54.707272,2024-03-11 19:22:54.707272,"Hello Team, how are you? I scheduled a weekly report for today and i did not received. Could you please check it?",Bug
1331,,Customer,2024-03-12 15:09:56.204828,2024-03-12 15:09:56.204828,"HI there, when i respond to an email. How do cc new people or change the recipant",Product Question
1333,,Customer,2024-03-13 05:45:30.700877,2024-03-13 05:45:30.700877,Hey team - I signed up the other week for your free tier and we're in the process of getting ready to switch over to use Atlas.so for our customer support. We're a startup that doesn't have a dedicated CS function so that all falls to me (CTO) currently. Free-tier is perfect for us as we only need the one agent atm and don't need complex requirements.Just noticed on the website you now have pricing. Is this valid for all customers going forward?,Sales
1334,,Customer,2024-03-13 14:32:22.443542,2024-03-13 14:32:22.443542,"Hey!Could you please check this ticket? I replied to the customer, but she asked the same question again after my response, so I think my messages might not be reaching her.",Product Question
1337,,Customer,2024-03-14 18:37:00.032393,2024-03-14 18:37:00.032393,Link to docs page,Product Question
1339,,Customer,2024-03-15 13:59:48.640488,2024-03-15 13:59:48.640488,@Rahul Asati hey - is there a reason the alternative emails field for a customer isn’t editable? Screenshot provided shows our CEO as an alternative email contact for a customer and I want to remove him,Feature Request
1340,How to stop auto translate,Customer,2024-03-15 14:39:04.480024,2024-03-15 14:39:04.480024,hey! Can I ask - is there a way to disable our chat to be in the native language of users? As a result of it being in their native language - they also speak to us in their native language and expect we will also speak to them.,Feature Request
1343,Email not rendering well on outlook,Customer,2024-03-18 17:32:23.323304,2024-03-18 17:32:23.323304,Hey!Is there a way to control how email responses look when they are sent from Atlas?,Bug
1344,,Customer,2024-03-18 21:12:26.643318,2024-03-18 21:12:26.643318,I was wondering if you had a way to show the chat widget differently on desktop vs mobile. It would be nice to have the option to customize my chat widget settings separately for desktop and mobile,Product Question
1345,Duplicate ticket created,Customer,2024-03-18 21:29:59.951486,2024-03-18 21:29:59.951486,"Hello, I sent this email and noticed that two tickets were opened.",Bug
1346,,Customer,2024-03-19 13:39:51.524256,2024-03-19 13:39:51.524256,@Jon OBryan I’m having a issue with creating a new inbox when I create it states created successfully but doesn’t show in the inbox. Ayn ideas why this is happening?,Product Question
1347,Internal dashboard not working,Customer,2024-03-19 14:15:21.341547,2024-03-19 14:15:21.341547,"Hey @Sasha Rakovets! I hope you are doing goodWe have an issue with Internal Dashboard featureWe configured dashboard URL by using https protocolBut when we are trying to click on ""Internal Dashboard"" link - atlas trying to open iframe with ""http"" protocol and that's why browser blocks our requestCan you please assist us with this implementation",Product Question
1349,,Customer,2024-03-19 16:27:57.279866,2024-03-19 16:28:27.646609,"Hello! Hoping Jon is there, I think our emails may be going to his spam.",Sales
1350,,Customer,2024-03-19 16:49:48.926017,2024-03-19 16:49:48.926017,hi,Product Question
1351,,Customer,2024-03-20 10:57:30.984315,2024-03-20 10:57:30.984315,@Jon OBryan is there anyway to fire messages in a certain inbox into a slack channel.An example of what I’m trying to achieve is.1. When a message is tagged as a bug it moves to a bug inbox (Completed based on your instructions 👍)2. When that message hits that inbox fire the message that hits atlas-support into our bug channel on slack as wellIs this currently possible?It can’t be done via workflows on slack as that currently doesn’t have a forwarding work flow.Thanks in advance.,Feature Request
1352,,Customer,2024-03-20 15:03:38.169887,2024-03-20 15:03:38.169887,Message went failed,Product Question
1354,Not able to create inbox,Customer,2024-03-21 07:38:13.438333,2024-03-21 07:38:13.438333,"hi, I need help figuring out why one email of a customer is not being included in that client's account",Product Question
1356,,Customer,2024-03-21 13:21:07.095473,2024-03-21 13:21:07.095473,"Hi @Gabriele InacioApologies, it is being worked on. Will be restored early next week",Bug
1357,Handle Archived Tags in a better way in Search dropdown,Customer,2024-03-21 13:22:11.859255,2024-03-21 13:22:11.859255,"Hi guys!I'm trying to extract all tickets that have the tag ""Reclamação | Aplicativo"" and I'm having difficulties.1. When I try to select the tag, several of them appear, even though there's only one active.",Feature Request
1358,CCied email is not setting sub-channel correctly,Customer,2024-03-21 18:26:14.824212,2024-03-21 18:26:14.824212,"Hi Team,We have an urgent request please: we are noticing that we are not receiving e-mails in our ""Support"" inbox when the e-mail address ""support@respaid.com"" is copied. As a result, we are unable to process the requests concerned. However, we are able to receive e-mails when they are addressed directly to us.Could you please help us with the settings we need to configure to solve this problem?",Bug
1359,[Payabli] Email message is super looooong ,Customer,2024-03-22 00:56:32.780457,2024-03-22 00:56:32.780457,"Hi Atlas team, can you take a look at ticket #1407? Often times we're getting tickets with vast empty fields that require quite a bit of scrolling. Can you review and resolve?",Bug
1360,Ability to control report level groups,Customer,2024-03-22 00:56:38.175382,2024-03-22 00:56:38.175382,@here do you plan to improve the metric capabilities for reporting anytime soon? does this reporting break down by day?,Feature Request
1364,Session search broken,Customer,2024-03-22 20:18:42.957135,2024-03-22 20:18:42.957135,Hola,Bug
1365,Sessions not found,Customer,2024-03-23 01:08:10.929971,2024-03-23 01:08:10.929971,Hey we just had someone do a user test -- and their session was not recorded in atlas. Only a couple of snippets of it. Could you all see why?• full user test https://lookback.io/play/q4tTmrvbrpzUKc9Q2• user id 09416553-a179-4d9e-bfc5-03d2eb4b615bwe are using lookback for testing -- and the user identified a bug and i wanted to see the console stuff from atlas but in atlas i only see 3 short snippets,Bug
1366,,Customer,2024-03-25 15:33:19.085586,2024-03-25 15:33:21.683238,hi,Sales
1367,Email rendering issue,Customer,2024-03-25 23:03:34.538353,2024-03-25 23:03:34.538353,@Jon OBryan Can ypu please assist ( @Mariflor Valencia for follow up) + we have encountered same issue multiples times (example) a blank white email ( jdell@d2triallaw.com ). Thanks.https://respaid.slack.com/archives/C06AXMPN3P0/p1710185405431059?thread_ts=1709847564.954029&cid=C06AXMPN3P0,Bug
1368,Ability to send ,Customer,2024-03-26 00:36:35.883618,2024-03-26 00:36:35.883618,"Team, is it possible to @ mention our clients in their perspective channels, from Atlas? we've noticed when we respond to Slack tickets, they aren't always notified right away, so things might get missed from our external partners.",Feature Request
1369,Not able to setup inbox,Customer,2024-03-26 00:36:38.083754,2024-03-26 00:36:38.083754,"@Jon OBryan everytime i try making inboxes, this square with the "" "" comes up.. not sure if thats impacting our inboxes",Product Question
1370,Allow users to disable ticket sync to Slack triage channel for tickets created in Slack connect,Customer,2024-03-26 13:09:27.490751,2024-03-26 13:09:27.490751,@Piyush Raj which option to choose if I only want web chat and emails tickets to sync with atlas channel not slack threads created tickets?,Feature Request
1371,Private helpcenter categories,Customer,2024-03-26 14:57:27.449095,2024-03-26 14:57:27.449095,Howdy Atlas team :facewithcowboy_hat: Do you know when we'll be able to segment our Help Center based on customer type?,Feature Request
1372,,Customer,2024-03-27 04:30:02.47594,2024-03-27 04:30:02.475940,hey team Atlas. Is there any way we can access data about what our users our querying in our Support search bar?,Feature Request
1375,,Customer,2024-03-27 17:28:51.895929,2024-03-27 17:28:51.895929,I have a question regarding the JIRA integration - is it possible to limit the permissions (ie. which boards Atlas can add tickets to) that Atlas sees?,Feature Request
1376,Ability to take screenshot from chat widget,Customer,2024-03-27 17:39:09.154515,2024-03-27 17:39:09.154515,"Hello, do you have plan to add screen/video capture directly from chat? Currently, our customers are having to take screenshot, and manually upload them into chat again. Capturing directly from chat window will be very useful",Feature Request
1380,Client didn't receive chat message,Customer,2024-03-28 02:58:36.661133,2024-03-28 02:58:36.661133,"heads up, one of my customers didn't receive chat messages I sent this morning",Bug
1381,Update session recording overflow banner,Customer,2024-03-28 12:37:19.167281,2024-03-28 12:37:19.167281,"hey, I added the auto-upgrade feature to my account but it still says i'm running out of sessions",Feature Request
1382,Re: Request information on metrics,Customer,2024-03-29 04:09:26.743318,2024-03-29 04:09:26.743318,"Kanto, We found a issue with replied/resolved counts (we are updated the login — will have it updated today)On Wed, Mar 27, 2024 at 11:05 PM, Kanto Razanamahefa <kanto.razan@respaid.com> wrote:Hello Rahul, Thank you for your feedback. I agree about the response time on these tickets. However, my first question was about the chat channel only, but I think I understand the situation. All departments only started processing tickets on Atals this week.So we're going to follow up on that, and get back to you if there's a problem. Also, we have another question, it's still about the chat channel and I've taken the date since March 20. We don't understand the numbers shown on the ""Ticket summary"". Why, out of the 8 tickets created, have only 5 been replied to, even though we have replied to all the chats? And when does the metrics qualify a ticket as resolved?Thank you very much for your help. Best regards, Kanto On Thu, Mar 28, 2024 at 2:01 AM Rahul Asati <rahul@atlas.so> wrote:Hey Kanto, In last few days there are bunch of tickets which have multi-day response. Here are the examples: 516151685169528051735304530353125150526651675160On Wed, Mar 27, 2024 at 12:06 AM, Kanto Razanamahefa <kanto.razan@respaid.com> wrote:Hello Jon, Thank you for your feedback and instructions. We look forward to hearing from you regarding the response time in this case. Thank you!Have a nice day!Best regards, KantoOn Tue, Mar 26, 2024 at 10:10 PM Jon O'Bryan <jon@atlas.so> wrote:Hi Kanto,Responding here and CC'ing our support team for further help as well. There are a few possible causes here, so we're going to dig into which is true here.To calculate the average response time per channel (first response) for a specific agent and channel, this is how you would do that:And the total number of tickets resolved hereA couple important notes:in order to associate a ticket or response with an agent, you need to assign the ticket to the agentyou can have tickets automatically assigned to the first person who responds to them by turning on this settingWe'll circle back when we know what's going on with the first response time question you had. In the interim, let us know if you have any other questions!JonOn Tue, Mar 26, 2024 at 11:03 AM, Kanto Razanamahefa <kanto.razan@respaid.com> wrote:Hello Jon, I hope you're well. We're a bit confused about the metrics, can you help us please? On the channel chat, the minimum response time is 7 hours and 9 minutes, whereas in general our rule is to respond within 3 to 5 minutes maximum. (See the attached screenshot for proof). Didn't we get the filters right? Our objectives are as follows: - To have the number of tickets processed and resolved per agent and per channel- Average response time per channel (first response) - Average number of tickets processed per day How can we get the right statistics for this? Thank you very much for your help. Kanto",Feature Request
1387,Chat bot tickets not showing up,Customer,2024-04-01 15:45:47.142368,2024-04-01 15:45:47.142368,"Hi Team,I hope you're doing well.We have a request regarding chatbots,: We noticed that we are not receiving messages from chat in our inbox on Atlas. We tested various Respaid websites, including the official site, ABC Justice, and Sweber, and noticed that the requests are not appearing in the inbox.Can you assist us in configuring the settings necessary to address this issue?",Feature Request
1388,Show cc details in Atlas in a better way,Customer,2024-04-01 17:14:58.171778,2024-04-01 17:14:58.171778,"Hi @Jon OBryanWhen we receive an email thread in Atlas, it's difficult to distinguish the direct recipients from those who are only copied (cc'd). Could you implement a feature that clearly displays the primary recipient and the copied recipients in each email within the thread?We're hoping for a quick resolution because once the email communication is no longer visible in Gmail, there's no way for us to check it.",Feature Request
1389,Issue with Forwarding emails?,Customer,2024-04-01 19:37:38.72667,2024-04-01 19:37:38.726670,"Hi team, #1903: Re: Returned ach has some strange happenings going on. But its due to internal teams attempting to forward an email on external channels. I want to reply to this ticket, but ensure the most recent message does not get forwarded to the customer, if I respond back.",Product Question
1390,Session Recording not working,Customer,2024-04-02 09:29:35.373278,2024-04-02 09:29:35.373278,Hey @Rahul Asati 👋:skin-tone-4: We’ve tried integrating the session recording to our app and it unfortunately doesn’t really work.Here’s an example of a test session recording- https://app.atlas.so/sessions/345904ad-9d8f-4b07-9f6e-f9732c028ff9For some reason it doesn’t capture the screen and activity. Is this something we can work out somehow?,Product Question
1391,Questions regarding creating tickets in chatbot ,Customer,2024-04-02 15:42:41.366213,2024-04-02 15:42:41.366213,"Hello @Jon OBryanI'm coming back to you regarding an urgent request concerning the Chatbot. Since March 28, we haven't received anything on the chatbot. Therefore, we have tested on all sites (Respaid site, Dashboard, debtor page) and we receive nothing on the first contact.To explain further, I followed the instructions on the chat to find where I could enter a free text. When I sent the text message, the request didn't arrive on Atlas. Then, when I tried to send a new message (Capture 1), the chat immediately provided me with a free text (without the scenarios), and when I sent a message back, it was only then that the message appeared on Atlas (Capture 2 and 3).We may have lost some customer requests. Could you please help us solve this problem?Thank you",Product Question
1392,Show custom field in Slack,Customer,2024-04-03 16:41:06.928133,2024-04-03 16:41:06.928133,"hey all we added a tag for certain users in atlas, any way to get that to pass through to the slack bot?",Feature Request
1393,,Customer,2024-04-03 21:17:20.478683,2024-04-03 21:17:20.478683,Hey team - is there a way for me to add an attachment over email when I'm creating a new ticket?,Product Question
1395,how to setup identify on framer,Customer,2024-04-04 13:49:05.969975,2024-04-04 13:49:05.969975,"Hi, I've configured the DNS to handle email and set up email forwarding, but emails sent to my address aren't reaching Atlas",Feature Request
1396,,Customer,2024-04-04 19:19:15.725784,2024-04-04 19:19:15.725784,"qq, there was an intercom feature where a conversation was automatically assigned to the first person that responded. is this something we can do in atlas?",Feature Request
1397,Pending -> Open when linked linear ticket is marked as done,Customer,2024-04-04 21:37:25.442421,2024-04-04 21:37:25.442421,"Hello team! I see that i have some tickets linked to linear that are not been open once the linear ticket is done. For example: ticket, how much time it takes to open them? Is there a reason about why that could be happening?",Feature Request
1398,Sales Question,Customer,2024-04-05 11:31:45.040937,2024-04-05 11:32:21.620551,"Hi, is 5 seats really the minimum? We only have a small team of 2 that would use Atlas.",Sales
1399,,Customer,2024-04-05 12:33:19.710155,2024-04-05 12:33:33.662301,Hey! Im reaching out from webb technology an MMORPG - we're looking into support systems for our game launch.,Product Question
1402,,Customer,2024-04-05 21:27:44.815711,2024-04-05 21:27:55.920843,Does Atlas work within iOS apps?,Feature Request
1403,Support Polish language,Customer,2024-04-06 13:49:08.400394,2024-04-06 13:49:08.400394,"Hi, is it possible to change the appearance of the emails being sent? I would like them to be sent as regular messages, without this interface: Maksymilian Rybicki responded to ticket #19🔔 New Response 🔔 etc.",Feature Request
1408,Integration with Scribe ,Customer,2024-04-08 13:59:37.699984,2024-04-08 13:59:37.699984,Hey quick question. We are using Scribe to build out some articles. Have you integrated with them or has anyone put the step by step instructions in an article?,Feature Request
1409,Support multiple senders for Sidebars,Customer,2024-04-08 15:00:38.202444,2024-04-08 15:00:38.202444,"Hey Atlas team, can you provide further information on where the sidebars send from? I sent a sidebar associated with my sender edstruments@payabli.com, however, it appears to come from support@payabli.com. Not a major issue for now, but trying to understand that workflow and if we have an option of where to send those from. @Jon OBryan maybe this has something to do with the workaround to mask our atlas email when sending.",Feature Request
1410,Issue with Inbox session ,Customer,2024-04-09 12:25:37.828199,2024-04-09 12:25:37.828199,"Hi, we created various inbox filters and it seems that one ticket is not added to a filter although it's criteria has been met",Feature Request
1411,Median Respone time report,Customer,2024-04-09 15:27:55.927005,2024-04-09 15:27:55.927005,"Hello, team. I have a question about these metrics: *average response tim*e and average time to close. How do you calculate them?",Feature Request
1412,Check out Lenny's Slack,Customer,2024-04-09 15:51:37.144624,2024-04-09 15:51:37.144624,In case you want to chime in: https://lennysnewsletter.slack.com/archives/C017QNJ8933/p1712677154249609?thread_ts=1712670670.367719&cid=C017QNJ8933,Sales
1413,Account not found in account list,Customer,2024-04-09 15:58:36.695833,2024-04-09 15:58:36.695833,"Hey @Jon OBryan! How are you doing?I have a couple of questions:1. When you compose a new email/ticket from Atlas, does it allows you to use a Canned Response as template? We start messages from our help@odaportal or revisions@odaportal with a template message.2. Can we customize better the Slack integration? Is possible to create separate Slack channels? Like 1 channel for Tickets, another for Live Chats? if not possible, that could be a good feature request. Also, would be good to be able to customize the message structure (like being able to tag someone or use @here for better notifications). For your info, Tally (the form builder) allows you to customize the message when you integrate with Slack.3. We have the following use case: some customers send us emails directly to our email address instead of help@odaportal.Th This makes is be out of Atlas, so what we did to test is to forward the email to help@odaportal. But when the ticket is created, it is created as customer charly@odaporta.com or the support agent. What we have done is to edit the customer in the ticket and add the details of the real user/account. Is there a way to identify that the ticket is being created by someone who is already part of our account and not assign to that customer? Instead to identify the email of the person that sent the original email? Maybe I’m not clear with this one. let me know.4. If you could check our Accounts, I can’t find Hometeka/Ruum in the Account List under Contacts, but when I go to Customers tab, and see a user from that account, when I associate it to an Account, I first don’t see Homteka/Ruum in the dropdown list, but when I start typing it it appears. Weird, right?",Bug
1414,,Customer,2024-04-09 16:56:53.983665,2024-04-09 16:56:53.983665,"@Rahul Asati hey hey! It looks like the required fields are no longer editable on a ticket. Can someone look into this? Right now, we can only edit the fields if we update the ticket status and it only works when updating to pending. Snooze does not have the field options. here is a loom vid to better explain whats going on: https://www.loom.com/share/2ecac7ff1f7a4a759f3a5b57cc5eb04e",Bug
1415,Custom inbox permission,Customer,2024-04-09 20:08:13.870323,2024-04-09 20:08:13.870323,"@here hey Atlas team. We have a customer that we would like to be able to give Atlas access to, but limit their access to their tickets only. We were wondering, would it be possible to A) create a generic login for them but B) create an inbox with their tickets and limit their generic login to just this inbox?",Feature Request
1417,,Customer,2024-04-10 08:06:57.100935,2024-04-10 08:06:57.100935,double clicked a close ticket button and managed to close it twice somehow,Bug
1420,Routing Emails,Customer,2024-04-10 13:12:32.648613,2024-04-10 13:12:32.648613,"Jon -- is there a way to create an email alias where replies are automatically captured in Atlas? I'm thinking of a flow where we send an engagement email (welcome, re-activation, etc.) and the replies can be track and engaged with in Atlas",Product Question
1421,Not able to find the call,Customer,2024-04-11 00:56:17.315892,2024-04-11 00:56:17.315892,"i just made an outbound call to test the calling. the call itself worked from aircall, but I don't see anything in the customer timeline regarding the call.",Feature Request
1422,,Customer,2024-04-11 15:10:21.567501,2024-04-11 15:10:21.567501,"@Rahul Asati hey hey! Love the email forwarding feature! Just want to flag though, that the view sidebar button on a ticket once the forwarded email is created isn’t working and neither is the header highlight. Basically can’t get to the sidebar thread once its created.Ticket I tested on: https://app.atlas.so/customer-timeline/8d357f7b-0f01-4904-858c-68f2247da1b9?conversationId=888529f1-277d-4375-afbf-a5a2c601e38c",Feature Request
1423,Move location of notification,Customer,2024-04-11 18:59:54.808423,2024-04-11 18:59:54.808423,feedback: this is a bit annoying as it blocks the textbox for a while and isn’t dismissible.,Feature Request
1424,,Customer,2024-04-11 19:42:22.477074,2024-04-11 19:42:22.477074,Team we are getting a error with this ticket when why try yo reply,Product Question
1428,,Customer,2024-04-12 06:28:58.569811,2024-04-12 06:28:58.569811,Hi @Rahul Asati. Can we sync sidebar thread to slack? It will be easy for every collaborator to track the conversations.,Product Question
1430,Spam messages not coming to Atlas,Customer,2024-04-12 23:09:46.59734,2024-04-12 23:09:46.597340,Hi @Jon OBryan We noticed that some emails in the Schweber Gmail spam folder aren't showing up in Atlas. Could you consider implementing a spam folder feature in Atlas to ensure we don't miss any emails? Thank you.,Feature Request
1432,dark mode,Customer,2024-04-15 00:12:38.737612,2024-04-15 00:13:33.306146,"Hey Atlas, how can i enable the dark mode on your platform?",Feature Request
1433,Widget Customization,Customer,2024-04-15 14:32:53.048773,2024-04-15 14:32:53.048773,"@Sasha Rakovets Hi, I don't remember if you have provided the widget color customization CSS classes. If it's easy, could you please provide them?",Product Question
1434,merge customers,Customer,2024-04-15 17:26:08.248334,2024-04-15 17:26:08.248334,what does this do for customers attached to the merged tickets as well,Feature Request
1435,Sidebar reply created a new ticket,Customer,2024-04-15 18:33:16.457485,2024-04-15 18:33:16.457485,"Hello Team! I am creating side bars to contact suppliers but when i get a reply from them i don't get it in the same ticket and it opens a new one, example: Ticket: #1155 the supplier reply opened the ticket: #1185",Bug
1436,Spam in tickets,Customer,2024-04-16 14:49:42.243983,2024-04-16 14:49:42.243983,"Hi there, we are seeing a lot of spam, if you look at our chat history over 90% are spam. Is there any way to filter out messages like that?",Feature Request
1437,Inbox ordering,Customer,2024-04-16 14:53:27.275528,2024-04-16 14:53:27.275528,"Team, I have a question about the inbox; how is the tickets list organized? For example, we try to go from Botton to Top as we want to reply from the oldest tickets to the newest, but sometimes I see older tickets at the top; it could be because the user send another message, and it goes back to the top of the list?",Feature Request
1438,Ability to show custom name for agents in chat,Customer,2024-04-16 15:48:36.869864,2024-04-16 15:48:36.869864,Using the @atlas in Slack 🧵@Jon OBryan,Feature Request
1439,Chat menu shown in a odd way,Customer,2024-04-16 16:39:04.500278,2024-04-16 16:39:04.500278,"Hi there, I have noticed that the chat widget on our website has a ? instead of a chat bubble like before - how do I change it back? https://played.co/",Product Question
1441,Set CustomFields on ticket via Chat,Customer,2024-04-16 20:58:34.273429,2024-04-16 20:58:34.273429,"@Rahul Asati @Sasha Rakovets @Jon OBryan Hi, I'm having issues with pageURL function in our typescript code. For some reason, the function is not working. Could you please assist?",Product Question
1442,Custom Field not getting saved,Customer,2024-04-16 21:59:31.028178,2024-04-16 21:59:31.028178,"@Rahul Asati hey hey - found a new glitch sorry! All required fields are filled in on a conversation, but when attempting to mark as pending/closed, Atlas prompts again for the required fields.https://www.loom.com/share/ab177647ec9d434a9ca3b01fb5fa043f",Bug
1444,,Agent,2024-04-17 10:39:47.014865,2024-04-17 17:28:44.757792,"Hey Rakesh, how can we help you?",Sales
1446,Updates to develop API,Customer,2024-04-17 14:10:36.754929,2024-04-17 14:10:36.754929,"Hello, everyone! How are you doing?@Marcos Dantas found out one small bug and the need for a new column and we would like to kindly ask you for it.• The bug is in the value for customer.companyId, which is always set to ""8515b1e5-bacd-4edc-8e2e-2811c7c6f081"" on every ticket. We would really like to filter tickets based on ids of companies in our dashboards. This happens both on the conversations endpoint and in the customers endpoint.• The new column is the channel column. We would really like to differ between tickets that were opened via e-mail, chat (which is via our website) or WhatsApp. This column is already available in the portao-3-ticket-data-2024.csv sheets we receive from you, but not on the API and Webhook. (We currently get a lastMessage.channel field, but it is always set to ""CHAT"", which is not what we want).Thank you very much for your attention!",Feature Request
1448,Free plan details,Customer,2024-04-17 15:25:55.428371,2024-04-17 15:26:09.240247,hi! I'm just wondering what features the free plan has?,Product Question
1449,Developer docs,Customer,2024-04-17 17:24:05.043194,2024-04-17 17:24:05.043194,"@here does Atlas have webhooks to create a notification to slack or create a ""step"" in a workflow that we can integrate into tickets? @Johnny Mejias for additional color.",Product Question
1450,,Customer,2024-04-17 21:20:06.78029,2024-04-17 21:20:16.999941,Is that Atlas OS,Sales
1451,,Customer,2024-04-18 02:57:28.935725,2024-04-18 02:57:38.509772,hey i cannot log in my account,Sales
1452,,Customer,2024-04-18 10:29:22.091144,2024-04-18 10:29:22.091144,"Hey Atlas team — We’re trying to do some thematic analysis on what the top support questions are. Do you guys have any analysis tools built out? If not, can you walk me through how to export all our ticket contents to date? I think we’ve done this before where someone on your team sent me a CSV of all our historical messages",Product Question
1453,,Customer,2024-04-18 10:29:41.943607,2024-04-18 10:29:41.943607,"Btw, @Rahul Asatiwhen we migrated from Zendesk back last year, were we able to migrate the old Zendesk CSAT results as well? Just so I know if I should expect to get the CSAT from old Zendesk tickets as well(it would be great if we have it, so we can track progress over time)",Product Question
1456,Reporting question,Customer,2024-04-18 17:27:12.467342,2024-04-18 17:27:12.467342,Hello @Jon OBryanI hope you are well.Is there any way to display response times in minutes please. The cases in the screenshot below do not show response times below scale 0.Thank you in advance.,Feature Request
1458,Share message to Slack,Customer,2024-04-18 20:46:08.31731,2024-04-18 20:46:08.317310,"Hey team, the first message that we receive in support is usually great product feedback. Is it possible to allow the support team to easy share a message to Slack or for the first message in a new chat to automatically be posted to a Slack channel?",Feature Request
1459,Report filter not working,Customer,2024-04-18 22:09:19.927807,2024-04-18 22:09:19.927807,"@Rahul Asati Also in reports, there must be a date bug or something because I can’t for the life of me select a new end date via custom dateLoom vid: https://www.loom.com/share/631905e56f534db4b8e51b2327007df4",Bug
1460,,Customer,2024-04-19 07:06:14.776011,2024-04-19 07:06:18.915334,what is it?,Sales
1461,Atlas experience so far!,Agent,2024-04-19 07:43:24.971392,2024-04-19 07:43:24.971392,"Hey Dhruv, what do you think about Atlas so far! How do we stack compared to DevRel? ",Sales
1464,,Customer,2024-04-19 15:36:24.137174,2024-04-19 15:36:24.137174,@Rahul Asati hey! is there a way to remove the chat bot from the help center? I know its a bit of a unique situation but we’re housing the help center within our website so now it is showing 2 help widgets (1 from atlas / 1 from our website),Feature Request
1467,Attachment not present in email ticket,Customer,2024-04-19 19:51:09.153641,2024-04-19 19:51:09.153641,"Hi @Jon OBryan We're experiencing issue in accessing the attachment sent by debtor as it's not displaying in Atlas. However, when we checked Gmail, the attachment was there.",Bug
1468,Image blured on download,Customer,2024-04-20 04:35:45.070483,2024-04-20 04:35:45.070483,"@Jon OBryan There were also some attachments that are not downloadable. I tried to save them as images, but the saved images are too small to view. Please also fix this issue",Bug
1469,,Customer,2024-04-21 13:54:08.508743,2024-04-21 13:54:08.508743,Hey Jon quick question. I am going to be migrating the scribe articles we made over into our help center. Is there an easy way to do that? I know I was having some trouble with intercom. Like this one for examplehttps://scribehow.com/shared/Lead_Connector_Pipeline_Trigger_to_Thoughtly_Call__rxvCZwSSQB-3FGqAOEiDig?referrer=workspace,Feature Request
1473,,Customer,2024-04-22 11:57:19.233176,2024-04-22 11:57:19.233176,Hey @Jon OBryan When can we have a 30 min call for setting up customer segments for better categorisation of our tickets?,Feature Request
1474,Misc Feedback,Customer,2024-04-22 17:11:35.787406,2024-04-22 17:11:35.787406,"Hi Team!!!I have additional feedback/product suggestions:1. Undo sending emails: we have had a couple of cases where we sent messages as reply to an email/ticket, when the message should have been an internal message. So if there could be a delay on the sending of replies (similar to what Gmail has) would be great.2. Side Panel: It would be great to have the possibility to hide/close the panel.3. Inbox/Views horizontal list: when the amount of Views created are wider than the bar, when you select the 3-dots, there is no option to create a new inbox (+ Add inbox). As per the image attached. I know that you can scroll from left to right using the trackpad, or arrows, but would be great to add it to the list when clicking on the 3-dots.",Feature Request
1475,Setting up whatsapp,Customer,2024-04-23 15:18:17.683487,2024-04-23 15:18:17.683487,Hi @Rahul Asati. Can we bring coonversations from Whatsapp Groups to Atlas?,Product Question
1476,Reporting questions,Customer,2024-04-23 16:52:03.103056,2024-04-23 16:52:03.103056,"Hi Atlas team, what is the timing here? minutes?",Feature Request
