ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
1438,Ability to show custom name for agents in chat,Customer,2024-04-16 15:48:36.869864,2024-04-16 15:48:37.432603,"As you can see in the screenshots, @Atlas is not working. Maybe it’s not supposed to work for Live Chats. But also, I see that 2 options of Atlas appear when i type @atlas. One that is already in the channel, and the other which is a Slack Connect that is not in the channel. Do we need to add the Slack Connect as well?",Feature Request
1438,Ability to show custom name for agents in chat,Customer,2024-04-16 15:48:36.869864,2024-04-16 15:48:37.432603,"Hey Jon, I was testing live chats, and when I use the @atlas in Slack to respond to a chat, it is not sending a response to the live chat. Does the @atlas work for live chats or only tickets?",Feature Request
1438,Ability to show custom name for agents in chat,Customer,2024-04-16 15:48:36.869864,2024-04-16 15:48:37.432603,Hi @Piyush Raj! I’ll check again.,Feature Request
1438,Ability to show custom name for agents in chat,Customer,2024-04-16 15:48:36.869864,2024-04-16 15:48:37.432603,"I do have another question: in order to not show my name in the live chat, I need to change my name in my user?",Feature Request
1438,Ability to show custom name for agents in chat,Customer,2024-04-16 15:48:36.869864,2024-04-16 15:48:37.432603,"Ok, a great feature would be to allow some kind of ‘alias’ for agents to use during live chats and even tickets responses.",Feature Request
1438,Ability to show custom name for agents in chat,Customer,2024-04-16 15:48:36.869864,2024-04-16 15:48:37.432603,sorry @Piyush Raj! 🙏,Feature Request
1438,Ability to show custom name for agents in chat,Customer,2024-04-16 15:48:36.869864,2024-04-16 15:48:37.432603,"Yes, it’s working. Sorry. got confused with another live chat we created. I’ll do some testings on the other. Sorry for the false alarm :face_palm:",Feature Request
1439,Chat menu shown in a odd way,Customer,2024-04-16 16:39:04.500278,2024-04-16 16:39:04.500278,"Hi there, I have noticed that the chat widget on our website has a ? instead of a chat bubble like before - how do I change it back? https://played.co/",Product Question
1439,Chat menu shown in a odd way,Agent,2024-04-16 16:39:04.500278,2024-04-16 17:33:37.947356,"Hey Tom, I fixed it for you. This was because widget menu was enabled for chat (see attached screenshot) -- let me know if you want to enable visit menu or have any other questions. ",Product Question
1439,Chat menu shown in a odd way,Customer,2024-04-16 16:39:04.500278,2024-04-16 17:56:33.983606,Ahh nice - thanks a lot Rahul,Product Question
1441,Set CustomFields on ticket via Chat,Customer,2024-04-16 20:58:34.273429,2024-04-16 20:58:34.273429,"@Rahul Asati @Sasha Rakovets @Jon OBryan Hi, I'm having issues with pageURL function in our typescript code. For some reason, the function is not working. Could you please assist?",Product Question
1441,Set CustomFields on ticket via Chat,Agent,2024-04-16 20:58:34.273429,2024-04-16 20:58:35.009355,can you add a console log in setPageUrlOnTicket to see if it is getting printed,Product Question
1441,Set CustomFields on ticket via Chat,Agent,2024-04-16 20:58:34.273429,2024-04-16 20:58:35.009355,hey @Berkan Bubik I can help with this! what is the issue you are facing,Product Question
1441,Set CustomFields on ticket via Chat,Agent,2024-04-16 20:58:34.273429,2024-04-16 20:58:35.009355,it should work in local as well,Product Question
1441,Set CustomFields on ticket via Chat,Customer,2024-04-16 20:58:34.273429,2024-04-16 20:58:35.009355,"declare global {  interface Window {    Atlas: any;  }}function setPageUrlOnTicket({ ticketId }) {  window.Atlas.chat.updateTicketFields(ticketId, {    page_url: window.location.href,  });}if (typeof window !== 'undefined') {  window.Atlas.call(""start"", { callbacks: { onNewTicket: setPageUrlOnTicket } });}Here is how I handled it",Product Question
1441,Set CustomFields on ticket via Chat,Customer,2024-04-16 20:58:34.273429,2024-04-16 20:58:35.009355,do you see any issues?,Product Question
1441,Set CustomFields on ticket via Chat,Customer,2024-04-16 20:58:34.273429,2024-04-16 20:58:35.009355,do you think it is happening because I'm testing in localhost?,Product Question
1441,Set CustomFields on ticket via Chat,Customer,2024-04-16 20:58:34.273429,2024-04-16 20:58:35.009355,it's not getting printed 🤔,Product Question
1441,Set CustomFields on ticket via Chat,Customer,2024-04-16 20:58:34.273429,2024-04-16 20:58:35.009355,"thank you @Rahul Asati! So basically, I added the following function to update a custom field called pageURLfunction setPageUrlOnTicket({ ticketId }) {  window.Atlas.chat.updateTicketFields(ticketId, {    page_url: window.location.href,  });}// add an object (or a key to existing object)window.Atlas.call(""start"", { callbacks: { onNewTicket: setPageUrlOnTicket } });However, for some reason, it is not working. I'm deploying it now to see if it was due to local testing",Product Question
1441,Set CustomFields on ticket via Chat,Agent,2024-04-16 20:58:34.273429,2024-04-16 20:58:51.750144,@Berkan Bubik I am checking this and will get back soon,Product Question
1441,Set CustomFields on ticket via Chat,Agent,2024-04-16 20:58:34.273429,2024-04-17 09:17:27.633179,Hey @Berkan Bubik!Have you replaced the existing window.Atlas.start() call with this updated one?,Product Question
1441,Set CustomFields on ticket via Chat,Agent,2024-04-16 20:58:34.273429,2024-04-17 09:26:04.053992,"Let me know if you want to huddle over this, I’m online till 7PM",Product Question
1441,Set CustomFields on ticket via Chat,Customer,2024-04-16 20:58:34.273429,2024-04-17 09:28:41.802329,huddle would be great @Sasha Rakovets,Product Question
1441,Set CustomFields on ticket via Chat,Customer,2024-04-16 20:58:34.273429,2024-04-17 09:29:09.687204,I'm available now,Product Question
1441,Set CustomFields on ticket via Chat,Agent,2024-04-16 20:58:34.273429,2024-04-17 10:03:42.598423,"{  (()=>{""use strict"";var t,e={appId:""6t3h6mpohe"",v:2,q:[],call:function(){this.q.push(arguments)}};window.Atlas=e;var n=document.createElement(""script"");n.async=!0,n.src=""https://app.atlas.so/client-js/atlas.bundle.js"";var s=document.getElementsByTagName(""script"")[0];null===(t=s.parentNode)||void 0===t||t.insertBefore(n,s)})();  function setPageUrlOnTicket({ ticketId }) {    window.Atlas.chat.updateTicketFields(ticketId, {      page_url: window.location.href,    });  }  window.Atlas.call(""start"", { callbacks: { onNewTicket: setPageUrlOnTicket } });}",Product Question
1441,Set CustomFields on ticket via Chat,Customer,2024-04-16 20:58:34.273429,2024-04-17 10:05:35.262522,It's working now! thank you 🙏:skin-tone-2:,Product Question
1441,Set CustomFields on ticket via Chat,Agent,2024-04-16 20:58:34.273429,2024-04-17 10:05:58.66877,dangerouslySetInnerHTML could be causing the issue,Product Question
1441,Set CustomFields on ticket via Chat,Customer,2024-04-16 20:58:34.273429,2024-04-17 10:06:15.410627,🙏:skin-tone-2:,Product Question
1442,Custom Field not getting saved,Customer,2024-04-16 21:59:31.028178,2024-04-16 21:59:31.028178,"@Rahul Asati hey hey - found a new glitch sorry! All required fields are filled in on a conversation, but when attempting to mark as pending/closed, Atlas prompts again for the required fields.https://www.loom.com/share/ab177647ec9d434a9ca3b01fb5fa043f",Bug
1442,Custom Field not getting saved,Agent,2024-04-16 21:59:31.028178,2024-04-17 05:27:37.34078,"Sephra, this is fixed now.",Bug
1442,Custom Field not getting saved,Customer,2024-04-16 21:59:31.028178,2024-04-17 05:31:17.38806,Thanks rahul!,Bug
1444,,Agent,2024-04-17 10:39:47.014865,2024-04-17 17:28:44.757792,"Hey Rakesh, how can we help you?",Sales
1446,Updates to develop API,Customer,2024-04-17 14:10:36.754929,2024-04-17 14:10:36.754929,"Hello, everyone! How are you doing?@Marcos Dantas found out one small bug and the need for a new column and we would like to kindly ask you for it.• The bug is in the value for customer.companyId, which is always set to ""8515b1e5-bacd-4edc-8e2e-2811c7c6f081"" on every ticket. We would really like to filter tickets based on ids of companies in our dashboards. This happens both on the conversations endpoint and in the customers endpoint.• The new column is the channel column. We would really like to differ between tickets that were opened via e-mail, chat (which is via our website) or WhatsApp. This column is already available in the portao-3-ticket-data-2024.csv sheets we receive from you, but not on the API and Webhook. (We currently get a lastMessage.channel field, but it is always set to ""CHAT"", which is not what we want).Thank you very much for your attention!",Feature Request
1446,Updates to develop API,Agent,2024-04-17 14:10:36.754929,2024-04-17 17:45:41.515143,"@Victor Avila1. where are you seeing the company_id --> this is portao3 comany_id with Atlas (generally this field is hidden in UI).        a. Customer/Account is the dataset you are looking for        b. I think you are looking for account data. We already have account level filters for Inbox/Reporting — let me know if this is not create. 2. I will add the channel column in the API         a. this will be the channel on which ticket was started — we do allow to switch the channels, so channel on message could be different        b. I will look into why channel value in not correct on message level",Feature Request
1446,Updates to develop API,Customer,2024-04-17 14:10:36.754929,2024-04-17 20:53:27.126717,"1. Maybe I am not figuring it out, but here are the steps I am doing:• Retrieve all information from a ticket;• In the ticket information, read the value of customer.id ;• Retrieve the customer with that id;• In the customer information, try to find accountId. Unfortunately, this field does not exist (and, as you said, companyId is always the id for Portão 3.",Feature Request
1446,Updates to develop API,Customer,2024-04-17 14:10:36.754929,2024-04-17 20:55:07.993529,An alternative path would be to look for the account id directly on the new customer.account dict of fields inside each conversation. But there is only an externalId.,Feature Request
1446,Updates to develop API,Agent,2024-04-17 14:10:36.754929,2024-04-17 21:09:20.736764,"ahh — I will add account details on customer, that way conversation.customer.account and customer.account will be the same thing. account.id would be internal atlas id of that account on customer and account.externalId would be the id that got populated by your API",Feature Request
1446,Updates to develop API,Customer,2024-04-17 14:10:36.754929,2024-04-18 02:16:42.84675,just adding a message here so i can keep track of our progress on this,Feature Request
1446,Updates to develop API,Customer,2024-04-17 14:10:36.754929,2024-04-18 15:09:52.587735,"Sounds like a nice solution, @Rahul Asati.",Feature Request
1446,Updates to develop API,Customer,2024-04-17 14:10:36.754929,2024-04-18 15:13:07.343622,"I noticed that the startedChannel field was just included by you on the API. Nice.I have an observation though: it seems that when there is at least one startedChannel as ""CHAT"" (I mean, our chat field in our website), it returns a 500 Internal Server Error.Here is the request I am making:curl --request GET \ --url 'https://api.atlas.so/v1/conversations?cursor=139980&limit=20' \ --header 'accept: application/json' \ --header 'authorization: Bearer xxxxxxxxxxxxxxxxx'",Feature Request
1446,Updates to develop API,Agent,2024-04-17 14:10:36.754929,2024-04-19 09:17:59.391115,"Victor,• fixed the 500 error • added started_channel on conversation object• now channel attribute on message object should be correct • now you should see account_id on customer object If you see channel as null on message object that because it either an internal note or sidebar.Let me know if you need any other changes here.cc @Fernando Nery",Feature Request
1446,Updates to develop API,Customer,2024-04-17 14:10:36.754929,2024-04-19 17:56:31.657148,"Nice, @Rahul Asati! Thank you very much.",Feature Request
1448,Free plan details,Customer,2024-04-17 15:25:55.428371,2024-04-17 15:26:09.240247,hi! I'm just wondering what features the free plan has?,Product Question
1448,Free plan details,Agent,2024-04-17 15:25:55.428371,2024-04-18 15:14:51.672287,Hey Randall! We have a startup plan which gives you access to our Starter Plan. Would love to hop on a call and chat details if it's helpful. (Here's my calendly if you'd like to chat.),Product Question
1449,Developer docs,Customer,2024-04-17 17:24:05.043194,2024-04-17 17:24:05.043194,"@here does Atlas have webhooks to create a notification to slack or create a ""step"" in a workflow that we can integrate into tickets? @Johnny Mejias for additional color.",Product Question
1449,Developer docs,Agent,2024-04-17 17:24:05.043194,2024-04-17 17:28:23.24729,@Tianah Jimenez here is our API documentation — we do have developer APIs and webhooks https://developers.atlas.so/reference/getting-started-with-your-api,Product Question
1449,Developer docs,Customer,2024-04-17 17:24:05.043194,2024-04-17 17:33:01.951778,Hi @Rahul Asati do you guys have in the roadmap to be able to create Jira tickets from your atlas integration?,Product Question
1449,Developer docs,Agent,2024-04-17 17:24:05.043194,2024-04-17 17:34:11.622866,"hey @Johnny Mejias yes, we have JIRA integration avilable (it is in beta release right now). You can test it out here https://app.atlas.so/configuration/integrations/pm/jira",Product Question
1449,Developer docs,Agent,2024-04-17 17:24:05.043194,2024-04-17 17:34:26.777324,Let me know if you face any issue using it,Product Question
1449,Developer docs,Customer,2024-04-17 17:24:05.043194,2024-04-17 17:35:06.28971,I see that it matches notifications but I dont see how we can create a Jira ticket from atlas directly,Product Question
1449,Developer docs,Agent,2024-04-17 17:24:05.043194,2024-04-21 04:25:33.159473,Here is a screenshot showing how to link/create an issue with an atlas ticket,Product Question
1450,,Customer,2024-04-17 21:20:06.78029,2024-04-17 21:20:16.999941,Is that Atlas OS,Sales
1450,,Agent,2024-04-17 21:20:06.78029,2024-04-17 21:20:57.165423,"Hey Hashim, What do you mean?",Sales
1450,,Customer,2024-04-17 21:20:06.78029,2024-04-17 21:36:25.630401,I mean is that Atlas OS for gaming,Sales
1450,,Customer,2024-04-17 21:20:06.78029,2024-04-17 21:36:39.306693,What is that company for,Sales
1450,,Agent,2024-04-17 21:20:06.78029,2024-04-17 21:59:10.5457,this Atlas is a cusotmer support platform,Sales
1451,,Customer,2024-04-18 02:57:28.935725,2024-04-18 02:57:38.509772,hey i cannot log in my account,Sales
1451,,Customer,2024-04-18 02:57:28.935725,2024-04-18 02:57:41.592355,can you help?,Sales
1451,,Agent,2024-04-18 02:57:28.935725,2024-04-18 03:09:06.298345,"hey, can you tell me your company name?",Sales
1452,,Customer,2024-04-18 10:29:22.091144,2024-04-18 10:29:22.091144,"Hey Atlas team — We’re trying to do some thematic analysis on what the top support questions are. Do you guys have any analysis tools built out? If not, can you walk me through how to export all our ticket contents to date? I think we’ve done this before where someone on your team sent me a CSV of all our historical messages",Product Question
1452,,Agent,2024-04-18 10:29:22.091144,2024-04-18 11:23:18.488043,"hey AnnetteNow you can extract the data yourself, we have introduced download feature in the search.Just press / or click on the 🔍 icon, then apply ticket filters, and download the data.You should receive the reports in your mailbox.",Product Question
1452,,Customer,2024-04-18 10:29:22.091144,2024-04-18 17:29:29.973841,Awesome thanks!,Product Question
1453,,Customer,2024-04-18 10:29:41.943607,2024-04-18 10:29:41.943607,"Btw, @Rahul Asatiwhen we migrated from Zendesk back last year, were we able to migrate the old Zendesk CSAT results as well? Just so I know if I should expect to get the CSAT from old Zendesk tickets as well(it would be great if we have it, so we can track progress over time)",Product Question
1453,,Agent,2024-04-18 10:29:41.943607,2024-04-18 10:30:35.176016,"Will check @Fernando Nery. Most likely I have not migrated CSAT, still will check once.",Product Question
1453,,Agent,2024-04-18 10:29:41.943607,2024-04-18 11:19:05.619983,"hey Fernando, we haven't imported the CSAT.We import the core data only.Thanks",Product Question
1456,Reporting question,Customer,2024-04-18 17:27:12.467342,2024-04-18 17:27:12.467342,Hello @Jon OBryanI hope you are well.Is there any way to display response times in minutes please. The cases in the screenshot below do not show response times below scale 0.Thank you in advance.,Feature Request
1456,Reporting question,Agent,2024-04-18 17:27:12.467342,2024-04-19 07:22:16.884586,"Hey Kanto, you should be able to download the raw data by click on the arrow icon next to report name. See the screenshot below. I will work with our design team to make it more readable. ",Feature Request
1456,Reporting question,Customer,2024-04-18 17:27:12.467342,2024-04-19 07:31:52.933812,"Hello Rahul,Thank you for your feedback and support.We have received the instruction.Thank you",Feature Request
1458,Share message to Slack,Customer,2024-04-18 20:46:08.31731,2024-04-18 20:46:08.31731,"Hey team, the first message that we receive in support is usually great product feedback. Is it possible to allow the support team to easy share a message to Slack or for the first message in a new chat to automatically be posted to a Slack channel?",Feature Request
1458,Share message to Slack,Agent,2024-04-18 20:46:08.31731,2024-04-18 21:08:07.824812,"@Thomas Mirmotahari Do you want first message of all ticket to be synced to a slack channel? are you using Atlas/Slack integration, it does something similar.",Feature Request
1458,Share message to Slack,Customer,2024-04-18 20:46:08.31731,2024-04-18 21:21:30.133605,If I turned on these additional channels would it sync all messages to a Slack channel?Is there a way to just turn on the first message?,Feature Request
1458,Share message to Slack,Agent,2024-04-18 20:46:08.31731,2024-04-19 08:09:16.392481,"Thomas, have you use Atlas Slack integration before — if not, I would highly recommend it. It is super useful to during off hours.Back to original question, here is how the slack integration looks. If you want you can choose not get noticed for anything other than first message (since they are thread).",Feature Request
1458,Share message to Slack,Agent,2024-04-18 20:46:08.31731,2024-04-19 08:13:12.400366,"let me know if this is useful. We are going start working at a workflows product at the end of quarter. This workflow product will have triggers (first message, any message, status changes, priority changed) and filters and actions like (send an email, send to slack, create a ticket). Once we have workflow, you would be able to this automate this completely.",Feature Request
1459,Report filter not working,Customer,2024-04-18 22:09:19.927807,2024-04-18 22:09:19.927807,"@Rahul Asati Also in reports, there must be a date bug or something because I can’t for the life of me select a new end date via custom dateLoom vid: https://www.loom.com/share/631905e56f534db4b8e51b2327007df4",Bug
1459,Report filter not working,BOT,2024-04-18 22:09:19.927807,2024-04-18 22:09:21.267792,"Hi Sephra, thanks for sending us your inquiry, we'll be in touch shortly. Your ticket number is 1459.",Bug
1459,Report filter not working,Agent,2024-04-18 22:09:19.927807,2024-04-18 22:09:38.49989,@Sephra Engel that’s not great! taking a look,Bug
1459,Report filter not working,Agent,2024-04-18 22:09:19.927807,2024-04-19 23:27:43.303536,"Sephra, this is fixed now. ",Bug
1459,Report filter not working,Customer,2024-04-18 22:09:19.927807,2024-04-19 23:28:06.848803,Yesss I saw like an hour ago! You guys are the best,Bug
1460,,Customer,2024-04-19 07:06:14.776011,2024-04-19 07:06:18.915334,what is it?,Sales
1460,,Agent,2024-04-19 07:06:14.776011,2024-04-19 07:15:19.105651,"hey, how can we help you?",Sales
1461,Atlas experience so far!,Agent,2024-04-19 07:43:24.971392,2024-04-19 07:43:24.971392,"Hey Dhruv, what do you think about Atlas so far! How do we stack compared to DevRel? ",Sales
1464,,Customer,2024-04-19 15:36:24.137174,2024-04-19 15:36:24.137174,@Rahul Asati hey! is there a way to remove the chat bot from the help center? I know its a bit of a unique situation but we’re housing the help center within our website so now it is showing 2 help widgets (1 from atlas / 1 from our website),Feature Request
1464,,Agent,2024-04-19 15:36:24.137174,2024-04-19 15:42:05.509242,"Hey @Sephra Engel!Yes, you need to tick off Enable chat widget at the bottom of Help Center configuration page",Feature Request
1464,,Customer,2024-04-19 15:36:24.137174,2024-04-19 15:44:40.18845,"Oh amazing!! Didn’t see that there previously, sorry!",Feature Request
1467,Attachment not present in email ticket,Customer,2024-04-19 19:51:09.153641,2024-04-19 19:51:09.153641,"Hi @Jon OBryan We're experiencing issue in accessing the attachment sent by debtor as it's not displaying in Atlas. However, when we checked Gmail, the attachment was there.",Bug
1467,Attachment not present in email ticket,Agent,2024-04-19 19:51:09.153641,2024-04-19 19:51:26.756658,@Mariflor Valencia checking this and will get it fixed ASAP,Bug
1467,Attachment not present in email ticket,Customer,2024-04-19 19:51:09.153641,2024-04-19 19:51:55.872308,"Great,thanks",Bug
1468,Image blured on download,Customer,2024-04-20 04:35:45.070483,2024-04-20 04:35:45.070483,"@Jon OBryan There were also some attachments that are not downloadable. I tried to save them as images, but the saved images are too small to view. Please also fix this issue",Bug
1468,Image blured on download,Agent,2024-04-20 04:35:45.070483,2024-04-20 06:09:21.959905,"Mariflor, we will take a look a get back soon!",Bug
1468,Image blured on download,Agent,2024-04-20 04:35:45.070483,2024-04-23 00:02:04.59505,"Mariflor, this should be fixed now. Can you please try.",Bug
1468,Image blured on download,Customer,2024-04-20 04:35:45.070483,2024-04-23 19:58:31.973144,"All good now, thank you.",Bug
1469,,Customer,2024-04-21 13:54:08.508743,2024-04-21 13:54:08.508743,Hey Jon quick question. I am going to be migrating the scribe articles we made over into our help center. Is there an easy way to do that? I know I was having some trouble with intercom. Like this one for examplehttps://scribehow.com/shared/Lead_Connector_Pipeline_Trigger_to_Thoughtly_Call__rxvCZwSSQB-3FGqAOEiDig?referrer=workspace,Feature Request
1469,,Customer,2024-04-21 13:54:08.508743,2024-04-21 13:54:09.023311,here are the export types for reference,Feature Request
1469,,Customer,2024-04-21 13:54:08.508743,2024-04-21 14:16:25.371335,Nevermind I see you have the embed option! Awesome!,Feature Request
1473,,Customer,2024-04-22 11:57:19.233176,2024-04-22 11:57:19.233176,Hey @Jon OBryan When can we have a 30 min call for setting up customer segments for better categorisation of our tickets?,Feature Request
1473,,Agent,2024-04-22 11:57:19.233176,2024-04-22 17:17:27.80839,"Srishti, here is Jon's calendar . Let me know if this doesn't work for you.",Feature Request
1474,Misc Feedback,Customer,2024-04-22 17:11:35.787406,2024-04-22 17:11:35.787406,"Hi Team!!!I have additional feedback/product suggestions:1. Undo sending emails: we have had a couple of cases where we sent messages as reply to an email/ticket, when the message should have been an internal message. So if there could be a delay on the sending of replies (similar to what Gmail has) would be great.2. Side Panel: It would be great to have the possibility to hide/close the panel.3. Inbox/Views horizontal list: when the amount of Views created are wider than the bar, when you select the 3-dots, there is no option to create a new inbox (+ Add inbox). As per the image attached. I know that you can scroll from left to right using the trackpad, or arrows, but would be great to add it to the list when clicking on the 3-dots.",Feature Request
1474,Misc Feedback,Agent,2024-04-22 17:11:35.787406,2024-04-22 21:20:26.235653,"Hey Charly! Really appreciate the feedback here -- please keep it coming! Some responses:Undo sending emails: Great idea, added this to the roadmap! Side panel: Also pretty reasonable -- taking a look at how we could do this in designs.Inbox/Views horizontal list: Completely agree here as well. Working on this update too.",Feature Request
1474,Misc Feedback,Agent,2024-04-22 17:11:35.787406,2024-04-24 06:55:26.253582,"Charly, we made the changed for 3. Inbox/Views horizontal list.  Let us know if you need have any other feedback.",Feature Request
1474,Misc Feedback,Customer,2024-04-22 17:11:35.787406,2024-04-24 13:55:33.759393,"Amazing!! Thanks @Rahul Asati and @Jon OBryan, and team!!z",Feature Request
1475,Setting up whatsapp,Customer,2024-04-23 15:18:17.683487,2024-04-23 15:18:17.683487,Hi @Rahul Asati. Can we bring coonversations from Whatsapp Groups to Atlas?,Product Question
1475,Setting up whatsapp,Agent,2024-04-23 15:18:17.683487,2024-04-23 23:20:40.453114,"Hey Kripa, we don't support Whatsapp group yet. But you can use Whatsapp number to chat with users. ",Product Question
1475,Setting up whatsapp,Customer,2024-04-23 15:18:17.683487,2024-04-24 13:21:14.703399,"@Rahul Asati option to setup whatsapp channel was available but not able to find it now, have we removed this or some issue is there. Can you please confirm and enable the same?",Product Question
1475,Setting up whatsapp,Agent,2024-04-23 15:18:17.683487,2024-04-24 18:00:43.560946,@Anchit Pandey I enabled it for you account,Product Question
1475,Setting up whatsapp,Agent,2024-04-23 15:18:17.683487,2024-04-24 18:01:46.76297,"this requires a setup with Facebook, if you are interested in using whatsapp as a channel, Can you book an call with https://calendly.com/jon-obryan/30min?month=2023-12 and he should be able to get you stated on setup",Product Question
1476,Reporting questions,Customer,2024-04-23 16:52:03.103056,2024-04-23 16:52:03.103056,"Hi Atlas team, what is the timing here? minutes?",Feature Request
1476,Reporting questions,Agent,2024-04-23 16:52:03.103056,2024-04-23 16:58:14.70616,Hey Tianah! These are in seconds (realizing that's not the most convenient unit 😅 ... adding to list of things to update on reporting to convert these to minutes).,Feature Request
1476,Reporting questions,Customer,2024-04-23 16:52:03.103056,2024-04-23 21:09:32.78155,"@Jon OBryan thank you. In the meantime, could your team provide us stats on our average close time on tickets, our average daily ticket count and average time to response? Its difficult for me to pull that from reporting as it is currently.",Feature Request
1476,Reporting questions,Agent,2024-04-23 16:52:03.103056,2024-04-25 18:41:21.022664,"Hey @Tianah Jimenez! Here’s a breakdown of how to get:• average daily ticket count• average close time on tickets• average time to response: if we look at this by percentile, we can see there are a few tickets with slower responses that drag the average up",Feature Request
1476,Reporting questions,Agent,2024-04-23 16:52:03.103056,2024-04-25 18:41:26.142111,Lmk if you’ve got any questions on these!,Feature Request
1478,Inbound lead,Customer,2024-04-24 06:57:26.893957,2024-04-24 06:58:17.251392,"Hi! My name is Clark. We are a small team, a team of two. Is it possible that we have 2 seats?",Sales
1478,Inbound lead,Customer,2024-04-24 06:57:26.893957,2024-04-24 06:58:40.72182,We were recommended from Neil from Paage!,Sales
1478,Inbound lead,Agent,2024-04-24 06:57:26.893957,2024-04-24 06:59:08.543243,"hey Clark, yes we do have a startup plan.  Would you like a demo with our CEO, he can also talk about pricing.",Sales
1478,Inbound lead,Customer,2024-04-24 06:57:26.893957,2024-04-24 06:59:31.603228,That would be great!,Sales
1478,Inbound lead,Agent,2024-04-24 06:57:26.893957,2024-04-24 07:00:36.058757,here is his calendar.,Sales
1478,Inbound lead,Customer,2024-04-24 06:57:26.893957,2024-04-24 07:02:11.405686,thank you,Sales
1478,Inbound lead,Customer,2024-04-24 06:57:26.893957,2024-04-24 07:02:48.81207,"quick question, is the start-up plan for all the pricing levels?",Sales
1478,Inbound lead,Customer,2024-04-24 06:57:26.893957,2024-04-24 07:02:53.788037,or just starter?,Sales
1478,Inbound lead,Agent,2024-04-24 06:57:26.893957,2024-04-24 07:05:50.804236,we have start pricing for all plans.,Sales
1478,Inbound lead,Agent,2024-04-24 06:57:26.893957,2024-04-24 07:05:59.79311,*start-up,Sales
1478,Inbound lead,Customer,2024-04-24 06:57:26.893957,2024-04-24 07:15:47.804385,"got it, thanks!",Sales
1483,P95 is same as P100 in reports,Customer,2024-04-25 17:33:47.549794,2024-04-25 17:33:47.549794,"Team, we see this in the response time report. Is it possible that there is an error? We see the Fastest 95 and all tickets with the same values",Bug
1483,P95 is same as P100 in reports,Agent,2024-04-25 17:33:47.549794,2024-04-25 17:33:56.028996,@Piyush Raj Could you please take alook?,Bug
1483,P95 is same as P100 in reports,Agent,2024-04-25 17:33:47.549794,2024-04-25 17:34:47.215386,checking,Bug
1483,P95 is same as P100 in reports,Customer,2024-04-25 17:33:47.549794,2024-04-26 21:12:06.556516,"Team, also, I see that same weeks change the date depending on the last period I use, for example, 90 days and 30 days. As its shown by week i understand they should change",Bug
1483,P95 is same as P100 in reports,Customer,2024-04-25 17:33:47.549794,2024-04-26 21:12:25.649813,Same week 4/1 and the fastest 95% date changes,Bug
1483,P95 is same as P100 in reports,Agent,2024-04-25 17:33:47.549794,2024-04-26 21:17:55.343987,"@Piyush Raj Please take a look at this as well — @George Saffaye agreed that they should be same, will check and get back on whats going on",Bug
1483,P95 is same as P100 in reports,Customer,2024-04-25 17:33:47.549794,2024-04-29 16:27:48.032595,Any update about this team?,Bug
1483,P95 is same as P100 in reports,Agent,2024-04-25 17:33:47.549794,2024-04-29 16:28:31.548212,"hey @George Saffaye, working on this actively,  Please. expect a fix by tomorrow. Thanks",Bug
1483,P95 is same as P100 in reports,Customer,2024-04-25 17:33:47.549794,2024-04-29 16:33:12.572697,Thank you,Bug
1483,P95 is same as P100 in reports,Agent,2024-04-25 17:33:47.549794,2024-04-30 07:40:49.972519,"hey @George Saffaye we have fixed the issue. Earlier we were focused on showing the P-95,90,10,5 across the time selected and not segregated by date. Which was the cause of confusion, chart wasn’t representative of the data to be visualized.Thanks for bringing that to our attention, we have made a change that’s more inline with what the chart represents and users expect. Please let me know if something is still not per the expectations.",Bug
1483,P95 is same as P100 in reports,Customer,2024-04-25 17:33:47.549794,2024-05-06 13:44:20.419437,"Hello, team. It is still happening here; could it be because of the weekend?",Bug
1483,P95 is same as P100 in reports,Agent,2024-04-25 17:33:47.549794,2024-05-06 13:45:26.613249,"@George Saffaye if there's a very low number of tickets in a duration, the calculation might converge",Bug
1483,P95 is same as P100 in reports,Customer,2024-04-25 17:33:47.549794,2024-05-06 13:49:39.089014,"Perfect, than you!",Bug
1484,Chatbot Questions,Customer,2024-04-26 06:39:44.336623,2024-04-26 06:39:44.336623,"Hello Team! We have a request: after implementing the tickets into the workflow and conducting tests, we noticed that the chatbot for the dashboard English version is not activating like the one for the French version. Could you please help us resolve this issue? Thank you.Page Url: https://widr.app/en/dashboardWorkflow : https://app.atlas.so/chatbots/ced6d9d0-e8ee-4b81-b7ae-1b65c2036d39",Bug
1484,Chatbot Questions,Agent,2024-04-26 06:39:44.336623,2024-04-26 08:05:55.121761,I am unable to create a test account on widrpay. Would be great if I can have a test account to check for the bot installation.Thanks,Bug
1484,Chatbot Questions,Customer,2024-04-26 06:39:44.336623,2024-04-26 08:08:32.585383,You can use this demo account: mailto:stacyandria90@gmail.com - Password: stacy1999,Bug
1484,Chatbot Questions,Agent,2024-04-26 06:39:44.336623,2024-04-26 08:10:05.404396,"Actually, I am getting this error.",Bug
1484,Chatbot Questions,Customer,2024-04-26 06:39:44.336623,2024-04-26 08:13:13.06679,"So, what should we do in this case?",Bug
